Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
1.0,Donnie Abraham,28.0,LCB,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4,4.0,0.0,0,0.0,
2.0,Ronde Barber,26.0,RCB,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,3,1.0,2.0,0,0.0,
3.0,Derrick Brooks,28.0,RLB,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,9,5.0,4.0,2,0.0,
4.0,Jamie Duncan,26.0,MLB,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6,3.0,3.0,0,0.0,
5.0,Dexter Jackson,24.0,FS,1,1,1.0,9.0,0.0,9.0,1,0,0,0,0,0,0.0,3,1.0,2.0,0,0.0,
6.0,Brad Johnson,33.0,QB,1,1,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,,,0,0.0,
7.0,Brian Kelly,25.0,LCB,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,2,2.0,0.0,0,0.0,
8.0,John Lynch,30.0,SS,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,3.0,2.0,0,0.0,
9.0,Anthony McFarland,24.0,LDT,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,2.0,1.0,0,0.0,
10.0,Simeon Rice,27.0,RDE,1,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.0,7,4.0,3.0,1,0.0,
11.0,Warren Sapp,29.0,RDT,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,5,0.0,5.0,0,0.0,
12.0,Steve White,28.0,DE,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,3,3.0,0.0,1,0.0,
13.0,Frank Murphy,24.0,WR,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1.0,0.0,0,0.0,
14.0,Shelton Quarles,30.0,LLB,1,0,,,,,0,0,0,0,0,0,0.0,8,5.0,3.0,1,,
15.0,Alshermond Singleton,26.0,LB,1,0,,,,,1,0,0,0,0,0,0.0,2,1.0,1.0,0,,
16.0,Dwight Smith,23.0,DB,1,0,,,,,0,0,0,0,0,0,0.0,1,1.0,0.0,0,,
,Team Totals,,,1,1,1.0,9.0,0.0,9.0,4,1,1,1,0,0,3.0,62,36.0,26.0,5,0.0,
