Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Brad Johnson,33.0,QB,1,1,0-1-0,22,36,61.1,202,0,0.0,4,11.1,12,45.9,46,5.6,0.61,9.2,202.0,36.8,1,7,2.7,5.27,0.41,0,0,
,Team Totals,,,1,1,0-1-0,22,36,61.1,195,0,0.0,4,11.1,12,45.9,46,5.6,0.61,9.2,195.0,36.8,1,7,2.7,5.27,0.41,0,0,
