Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 12,4:25PM ET,boxscore,W,,1-0,@,New England Patriots,17.0,16.0,16.0,259.0,185.0,74.0,1.0,24.0,393.0,268.0,125.0,2.0,-0.74,-5.75,6.05
2,Sun,September 19,1:00PM ET,boxscore,L,,1-1,,Buffalo Bills,0.0,35.0,13.0,216.0,145.0,71.0,3.0,21.0,314.0,171.0,143.0,2.0,-24.67,-8.16,0.37
3,Sun,September 26,4:05PM ET,boxscore,L,OT,1-2,@,Las Vegas Raiders,28.0,31.0,22.0,330.0,197.0,133.0,,28.0,497.0,357.0,140.0,1.0,5.04,-7.21,-0.43
4,Sun,October 3,1:00PM ET,boxscore,L,,1-3,,Indianapolis Colts,17.0,27.0,13.0,203.0,168.0,35.0,2.0,20.0,349.0,210.0,139.0,1.0,-1.62,-8.09,-4.01
5,Sun,October 10,1:00PM ET,boxscore,L,,1-4,@,Tampa Bay Buccaneers,17.0,45.0,17.0,301.0,262.0,39.0,2.0,33.0,558.0,437.0,121.0,,4.28,-40.54,3.08
6,Sun,October 17,9:30AM ET,boxscore,L,,1-5,@,Jacksonville Jaguars,20.0,23.0,23.0,431.0,354.0,77.0,1.0,21.0,396.0,312.0,84.0,1.0,6.22,-4.44,-2.72
7,Sun,October 24,1:00PM ET,boxscore,L,,1-6,,Atlanta Falcons,28.0,30.0,27.0,413.0,281.0,132.0,2.0,21.0,397.0,325.0,72.0,2.0,10.04,-10.55,-0.22
8,Sun,October 31,1:00PM ET,boxscore,L,,1-7,@,Buffalo Bills,11.0,26.0,16.0,262.0,194.0,68.0,2.0,24.0,351.0,249.0,102.0,,-8.74,-4.52,-1.89
9,Sun,November 7,1:00PM ET,boxscore,W,,2-7,,Houston Texans,17.0,9.0,22.0,262.0,215.0,47.0,5.0,14.0,272.0,199.0,73.0,4.0,-8.14,19.43,-4.21
10,Thu,November 11,8:20PM ET,boxscore,W,,3-7,,Baltimore Ravens,22.0,10.0,17.0,350.0,290.0,60.0,,23.0,304.0,210.0,94.0,2.0,-4.72,13.81,0.84
11,Sun,November 21,1:00PM ET,boxscore,W,,4-7,@,New York Jets,24.0,17.0,20.0,388.0,273.0,115.0,1.0,18.0,380.0,278.0,102.0,1.0,13.14,-5.03,0.94
12,Sun,November 28,1:00PM ET,boxscore,W,,5-7,,Carolina Panthers,33.0,10.0,22.0,315.0,204.0,111.0,1.0,10.0,198.0,134.0,64.0,3.0,1.89,17.24,2.85
13,Sun,December 5,1:00PM ET,boxscore,W,,6-7,,New York Giants,20.0,9.0,19.0,297.0,229.0,68.0,,16.0,250.0,159.0,91.0,1.0,1.6,6.39,3.32
14,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
15,Sun,December 19,1:00PM ET,boxscore,W,,7-7,,New York Jets,31.0,24.0,23.0,379.0,196.0,183.0,3.0,16.0,228.0,126.0,102.0,1.0,2.65,6.38,-1.79
16,Mon,December 27,8:15PM ET,boxscore,W,,8-7,@,New Orleans Saints,20.0,3.0,16.0,259.0,173.0,86.0,1.0,10.0,164.0,81.0,83.0,2.0,-3.16,24.8,-3.21
17,Sun,January 2,1:00PM ET,boxscore,L,,8-8,@,Tennessee Titans,3.0,34.0,16.0,256.0,182.0,74.0,2.0,17.0,308.0,110.0,198.0,,-14.86,-7.95,-6.05
18,Sun,January 9,1:00PM ET,boxscore,W,,9-8,,New England Patriots,33.0,24.0,23.0,298.0,103.0,195.0,,21.0,379.0,245.0,134.0,3.0,9.83,-1.93,8.66
