Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Case Keenum,31.0,QB,10,8,1-7-0,160,247,64.8,1707,11,4.5,5,2.0,83,46.2,69.0,6.9,6.89,10.7,170.7,91.3,45.6,15,145,5.73,5.96,5.94,0,0,
2.0,Dwayne Haskins,22.0,QB,9,7,2-5-0,119,203,58.6,1365,7,3.4,7,3.4,65,38.8,75.0,6.7,5.86,11.5,151.7,76.1,28.0,29,204,12.5,5.0,4.25,1,1,
3.0,Colt McCoy,33.0,QB,1,1,0-1-0,18,27,66.7,122,0,0.0,1,3.7,5,30.3,22.0,4.5,2.85,6.8,122.0,61.0,14.9,6,44,18.18,2.36,1.0,0,0,
4.0,Kelvin Harmon,23.0,WR,16,8,,1,1,100.0,11,0,0.0,0,0.0,1,100.0,11.0,11.0,11.0,11.0,0.7,112.5,99.9,0,0,0.0,11.0,11.0,0,0,
5.0,Steven Sims,22.0,WR,16,2,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,3-13-0,298,479,62.2,2812,18,3.8,13,2.7,154,42.0,75.0,6.7,6.22,10.8,175.8,83.0,,50,393,9.45,5.32,4.89,1,1,
