Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Brandon Stokley,34.0,WR,2,2,0,0,0,0,,,,0.0,0.0,15,12,158,13.2,2,8,73.3,45.0,6.0,79.0,80.0,10.5,12,13.2,158,2,0,
2.0,Marshawn Lynch,24.0,RB,2,0,23,133,1,3,43.5,67.0,5.8,66.5,11.5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,23,5.8,133,1,0,
3.0,Ben Obomanu,27.0,WR,2,2,0,0,0,0,,,,0.0,0.0,19,9,111,12.3,0,5,36.8,46.0,4.5,55.5,47.4,5.8,9,12.3,111,0,0,
4.0,Mike Williams,26.0,WR,2,2,0,0,0,0,,,,0.0,0.0,21,9,83,9.2,3,5,33.3,38.0,4.5,41.5,42.9,4.0,9,9.2,83,3,0,
5.0,Justin Forsett,25.0,RB,2,1,8,29,0,1,62.5,8.0,3.6,14.5,4.0,8,5,37,7.4,0,1,37.5,16.0,2.5,18.5,62.5,4.6,13,5.1,66,0,0,
6.0,Cameron Morrah,23.0,TE,2,0,0,0,0,0,,,,0.0,0.0,6,4,64,16.0,0,2,50.0,39.0,2.0,32.0,66.7,10.7,4,16.0,64,0,0,
7.0,John Carlson,26.0,TE,2,0,0,0,0,0,,,,0.0,0.0,4,4,31,7.8,2,3,75.0,14.0,2.0,15.5,100.0,7.8,4,7.8,31,2,0,
8.0,Ruvell Martin,28.0,WR,2,1,0,0,0,0,,,,0.0,0.0,2,2,28,14.0,0,2,100.0,15.0,1.0,14.0,100.0,14.0,2,14.0,28,0,0,
9.0,Leon Washington,28.0,RB,1,1,1,9,0,0,100.0,9.0,9.0,9.0,1.0,1,1,10,10.0,0,1,100.0,10.0,1.0,10.0,100.0,10.0,2,9.5,19,0,0,
10.0,Golden Tate,22.0,WR,2,1,1,13,0,1,100.0,13.0,13.0,6.5,0.5,3,1,5,5.0,0,0,0.0,5.0,0.5,2.5,33.3,1.7,2,9.0,18,0,0,
11.0,Michael Robinson,27.0,FB,1,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1,3,3.0,0,0,0.0,3.0,1.0,3.0,100.0,3.0,2,2.0,4,0,0,
12.0,Matt Hasselbeck,35.0,QB,2,2,2,-1,0,0,0.0,-1.0,-0.5,-0.5,1.0,0,0,0,,0,0,,,0.0,0.0,,,2,-0.5,-1,0,1,
,Team Totals,,,2,2,36,184,1,5,47.2,67.0,5.1,92.0,18.0,81,48,530,11.0,7,27,45.7,46.0,24.0,265.0,59.3,6.5,84,8.5,714,8,1,
