Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,185.0,70.0,37.8%,14.0,4.0,28.6%,49.0,25.0,51.0%
Opp. Stats,210.0,85.0,40.5%,14.0,10.0,71.4%,59.0,31.0,52.5%
Lg Rank Offense,,,21,,,31,,,23
Lg Rank Defense,,,22,,,28,,,11
