Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,201.0,95.0,47.3%,6.0,3.0,50.0%,51.0,33.0,64.7%
Opp. Stats,204.0,89.0,43.6%,20.0,10.0,50.0%,49.0,30.0,61.2%
Lg Rank Offense,,,2,,,11,,,2
Lg Rank Defense,,,27,,,18,,,27
