Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Demaryius Thomas,26.0,WR,3,3,0,0,0,0,,,,0.0,0.0,38,28,306,10.9,3,13,60.5,30.0,9.3,102.0,73.7,8.1,28,10.9,306,3,1,
2.0,Knowshon Moreno,26.0,RB,3,3,42,158,1,11,45.2,28.0,3.8,52.7,14.0,8,6,54,9.0,0,1,50.0,18.0,2.0,18.0,75.0,6.8,48,4.4,212,1,1,
3.0,Julius Thomas,25.0,TE,3,3,0,0,0,0,,,,0.0,0.0,24,18,188,10.4,0,9,58.3,37.0,6.0,62.7,75.0,7.8,18,10.4,188,0,1,
4.0,Wes Welker,32.0,WR,3,3,0,0,0,0,,,,0.0,0.0,24,18,160,8.9,1,7,66.7,22.0,6.0,53.3,75.0,6.7,18,8.9,160,1,0,
5.0,Montee Ball,23.0,RB,3,0,28,96,0,9,60.7,9.0,3.4,32.0,9.3,7,5,15,3.0,0,1,14.3,12.0,1.7,5.0,71.4,2.1,33,3.4,111,0,0,
6.0,Eric Decker,26.0,WR,3,3,0,0,0,0,,,,0.0,0.0,18,8,111,13.9,0,8,44.4,21.0,2.7,37.0,44.4,6.2,8,13.9,111,0,0,
7.0,Jacob Tamme,28.0,TE,2,0,0,0,0,0,,,,0.0,0.0,4,4,33,8.3,1,3,75.0,23.0,2.0,16.5,100.0,8.3,4,8.3,33,1,0,
8.0,Andre Caldwell,28.0,WR,2,0,0,0,0,0,,,,0.0,0.0,3,2,26,13.0,0,2,66.7,15.0,1.0,13.0,66.7,8.7,2,13.0,26,0,0,
9.0,C.J. Anderson,22.0,RB,1,0,2,9,0,0,50.0,6.0,4.5,9.0,2.0,1,1,14,14.0,0,1,100.0,14.0,1.0,14.0,100.0,14.0,3,7.7,23,0,0,
10.0,Virgil Green,25.0,TE,2,0,1,6,0,0,0.0,6.0,6.0,3.0,0.5,1,1,3,3.0,0,0,0.0,3.0,0.5,1.5,100.0,3.0,2,4.5,9,0,0,
11.0,Peyton Manning,37.0,QB,3,3,3,-2,0,0,0.0,-1.0,-0.7,-0.7,1.0,0,0,0,,0,0,,,0.0,0.0,,,3,-0.7,-2,0,1,
,Team Totals,,,3,3,76,267,1,20,48.7,28.0,3.5,89.0,25.3,128,91,910,10.0,5,45,56.3,37.0,30.3,303.3,71.1,7.1,167,7.0,1177,6,4,
