Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Priest Holmes,30.0,RB,1,1,24,176,2,9,66.7,48.0,7.3,176.0,24.0,5,5,32,6.4,0,2,60.0,13.0,5.0,32.0,100.0,6.4,29,7.2,208,2,1,
2.0,Tony Gonzalez,27.0,TE,1,1,0,0,0,0,,,,0.0,0.0,4,4,55,13.8,0,2,100.0,22.0,4.0,55.0,100.0,13.8,4,13.8,55,0,0,
3.0,Eddie Kennison,30.0,WR,1,1,0,0,0,0,,,,0.0,0.0,6,3,50,16.7,0,3,50.0,25.0,3.0,50.0,50.0,8.3,3,16.7,50,0,0,
4.0,Marc Boerigter,25.0,WR,1,0,0,0,0,0,,,,0.0,0.0,2,1,21,21.0,0,1,50.0,21.0,1.0,21.0,50.0,10.5,1,21.0,21,0,0,
5.0,Dante Hall,25.0,WR,1,0,0,0,0,0,,,,0.0,0.0,4,2,19,9.5,1,2,50.0,10.0,2.0,19.0,50.0,4.8,2,9.5,19,1,0,
6.0,Johnnie Morton,32.0,WR,1,1,1,5,0,0,100.0,5.0,5.0,5.0,1.0,7,1,14,14.0,0,1,14.3,14.0,1.0,14.0,14.3,2.0,2,9.5,19,0,0,
7.0,Trent Green,33.0,QB,1,1,3,18,0,2,33.3,9.0,6.0,18.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,6.0,18,0,0,
8.0,Tony Richardson,32.0,FB,1,1,0,0,0,0,,,,0.0,0.0,1,1,10,10.0,0,1,100.0,10.0,1.0,10.0,100.0,10.0,1,10.0,10,0,0,
9.0,Derrick Blaylock,24.0,RB,1,0,2,-3,0,0,0.0,-1.0,-1.5,-3.0,2.0,1,1,11,11.0,0,1,100.0,11.0,1.0,11.0,100.0,11.0,3,2.7,8,0,0,
,Team Totals,,,1,1,30,196,2,11,60.0,48.0,6.5,196.0,30.0,30,18,212,11.8,1,13,53.3,25.0,18.0,212.0,60.0,7.1,48,8.5,408,3,1,
