Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,207.0,91.0,44.0%,14.0,8.0,57.1%,57.0,39.0,68.4%
Opp. Stats,208.0,80.0,38.5%,19.0,10.0,52.6%,70.0,39.0,55.7%
Lg Rank Offense,,,4,,,12,,,2
Lg Rank Defense,,,18,,,19,,,22
