Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Shaun Hill,28.0,QB,9,8,5-3-0,181,288,62.8,2046,13,4.5,8,2.8,100,49.2,48.0,7.1,6.76,11.3,227.3,87.5,62.1,23,148,7.4,6.1,5.78,2,3,
2.0,J.T. O'Sullivan,29.0,QB,9,8,2-6-0,128,220,58.2,1678,8,3.6,11,5.0,76,38.9,63.0,7.6,6.1,13.1,186.4,73.6,27.4,32,197,12.7,5.88,4.55,1,1,
3.0,Isaac Bruce,36.0,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,7.0,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,7-9-0,309,509,60.7,3379,21,4.1,19,3.7,176,44.5,63.0,7.3,6.46,12.1,211.2,81.4,,55,345,9.75,5.99,5.22,3,4,
