Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 12,1:00PM ET,boxscore,L,,0-1,@,Houston Texans,21.0,37.0,20.0,395.0,319.0,76.0,3.0,22.0,449.0,289.0,160.0,,-1.54,-14.76,0.16
2,Sun,September 19,1:00PM ET,boxscore,L,,0-2,,Denver Broncos,13.0,23.0,12.0,189.0,114.0,75.0,2.0,22.0,398.0,302.0,96.0,,-2.8,-13.99,-2.29
3,Sun,September 26,1:00PM ET,boxscore,L,,0-3,,Arizona Cardinals,19.0,31.0,20.0,361.0,202.0,159.0,4.0,23.0,407.0,316.0,91.0,1.0,-7.87,-13.26,9.13
4,Thu,September 30,8:20PM ET,boxscore,L,,0-4,@,Cincinnati Bengals,21.0,24.0,21.0,341.0,202.0,139.0,,21.0,420.0,342.0,78.0,,12.38,-20.93,6.5
5,Sun,October 10,1:00PM ET,boxscore,L,,0-5,,Tennessee Titans,19.0,37.0,24.0,454.0,256.0,198.0,2.0,23.0,368.0,184.0,184.0,,3.06,-17.49,-2.3
6,Sun,October 17,9:30AM ET,boxscore,W,,1-5,,Miami Dolphins,23.0,20.0,21.0,396.0,312.0,84.0,1.0,23.0,431.0,354.0,77.0,1.0,4.44,-6.22,2.72
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,October 31,4:05PM ET,boxscore,L,,1-6,@,Seattle Seahawks,7.0,31.0,20.0,309.0,227.0,82.0,1.0,17.0,229.0,160.0,69.0,,-6.73,-7.46,-7.41
9,Sun,November 7,1:00PM ET,boxscore,W,,2-6,,Buffalo Bills,9.0,6.0,16.0,218.0,139.0,79.0,1.0,17.0,301.0,229.0,72.0,3.0,-8.4,12.53,1.32
10,Sun,November 14,1:00PM ET,boxscore,L,,2-7,@,Indianapolis Colts,17.0,23.0,15.0,331.0,152.0,179.0,1.0,15.0,295.0,168.0,127.0,,-4.43,4.81,-6.79
11,Sun,November 21,1:00PM ET,boxscore,L,,2-8,,San Francisco 49ers,10.0,30.0,14.0,200.0,146.0,54.0,2.0,25.0,333.0,162.0,171.0,,-1.83,-17.86,-0.08
12,Sun,November 28,1:00PM ET,boxscore,L,,2-9,,Atlanta Falcons,14.0,21.0,20.0,357.0,216.0,141.0,2.0,21.0,332.0,183.0,149.0,1.0,-0.52,-6.47,-1.5
13,Sun,December 5,4:25PM ET,boxscore,L,,2-10,@,Los Angeles Rams,7.0,37.0,14.0,197.0,136.0,61.0,2.0,24.0,418.0,290.0,128.0,,-12.55,-21.19,3.25
14,Sun,December 12,1:00PM ET,boxscore,L,,2-11,@,Tennessee Titans,0.0,20.0,9.0,192.0,184.0,8.0,4.0,22.0,263.0,161.0,102.0,,-18.9,-2.55,4.47
15,Sun,December 19,1:00PM ET,boxscore,L,,2-12,,Houston Texans,16.0,30.0,21.0,296.0,189.0,107.0,,13.0,281.0,206.0,75.0,1.0,-1.9,0.77,-10.61
16,Sun,December 26,1:00PM ET,boxscore,L,,2-13,@,New York Jets,21.0,26.0,27.0,384.0,252.0,132.0,1.0,18.0,373.0,100.0,273.0,,8.72,-10.13,-4.81
17,Sun,January 2,1:00PM ET,boxscore,L,,2-14,@,New England Patriots,10.0,50.0,11.0,253.0,173.0,80.0,3.0,32.0,471.0,290.0,181.0,,-11.33,-32.81,3.4
18,Sun,January 9,1:00PM ET,boxscore,W,,3-14,,Indianapolis Colts,26.0,11.0,19.0,318.0,217.0,101.0,,13.0,233.0,139.0,94.0,2.0,7.68,12.44,-3.66
