Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Steve McNair,32.0,QB,14,14,4-10-0,292,476,61.3,3161,16,3.4,11,2.3,164,45.8,57.0,6.6,6.27,10.8,225.8,82.4,20,134,4.03,6.1,5.75,0,1,PB
2.0,Billy Volek,29.0,QB,6,1,0-1-0,50,88,56.8,474,4,4.5,2,2.3,21,34.0,55.0,5.4,5.27,9.5,79.0,77.6,9,45,9.28,4.42,4.32,0,0,
3.0,Matt Mauck,26.0,QB,2,1,0-1-0,15,27,55.6,136,0,0.0,1,3.7,4,35.7,17.0,5.0,3.37,9.1,68.0,53.9,1,8,3.57,4.57,2.96,0,0,
4.0,Craig Hentrich,34.0,P,16,0,,1,2,50.0,26,0,0.0,0,0.0,1,50.0,26.0,13.0,13.0,26.0,1.6,95.8,0,0,0.0,13.0,13.0,0,0,
5.0,Drew Bennett,27.0,WR,13,10,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
6.0,Adam Jones,22.0,RCB,15,13,,0,0,,0,0,,0,,0,,,,,,0.0,,1,13,100.0,-13.0,-13.0,0,0,
,Team Totals,,,16,16,4-12-0,358,594,60.3,3597,20,3.4,14,2.4,190,43.4,57.0,6.4,6.01,10.6,224.8,80.3,31,200,4.96,5.76,5.39,0,1,
