Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,197.0,62.0,31.5%,19.0,10.0,52.6%,46.0,22.0,47.8%
Opp. Stats,231.0,97.0,42.0%,18.0,10.0,55.6%,50.0,35.0,70.0%
Lg Rank Offense,,,29,,,12,,,19
Lg Rank Defense,,,29,,,23,,,32
