Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,1:00PM ET,boxscore,L,,0-1,,Cleveland Browns,24.0,26.0,15.0,261.0,207.0,54.0,1.0,23.0,355.0,138.0,217.0,,5.38,-6.82,-1.66
2,Sun,September 18,1:00PM ET,boxscore,L,,0-2,@,New York Giants,16.0,19.0,18.0,275.0,129.0,146.0,2.0,18.0,265.0,162.0,103.0,,-2.09,6.2,-6.13
3,Sun,September 25,1:00PM ET,boxscore,W,,1-2,,New Orleans Saints,22.0,14.0,12.0,293.0,148.0,145.0,,19.0,426.0,342.0,84.0,3.0,-9.01,4.57,11.38
4,Sun,October 2,4:05PM ET,boxscore,L,,1-3,,Arizona Cardinals,16.0,26.0,11.0,220.0,180.0,40.0,3.0,20.0,338.0,206.0,132.0,1.0,-19.54,6.14,1.9
5,Sun,October 9,4:05PM ET,boxscore,L,,1-4,,San Francisco 49ers,15.0,37.0,15.0,308.0,244.0,64.0,1.0,22.0,397.0,244.0,153.0,1.0,-13.22,-16.04,7.82
6,Sun,October 16,4:05PM ET,boxscore,L,,1-5,@,Los Angeles Rams,10.0,24.0,8.0,203.0,110.0,93.0,1.0,22.0,360.0,249.0,111.0,1.0,-11.74,-3.51,2.53
7,Sun,October 23,1:00PM ET,boxscore,W,,2-5,,Tampa Bay Buccaneers,21.0,3.0,14.0,343.0,170.0,173.0,,17.0,322.0,276.0,46.0,,7.39,5.31,3.31
8,Sun,October 30,1:00PM ET,boxscore,L,OT,2-6,@,Atlanta Falcons,34.0,37.0,23.0,478.0,309.0,169.0,1.0,21.0,406.0,239.0,167.0,2.0,9.83,-9.4,-1.64
9,Sun,November 6,1:00PM ET,boxscore,L,,2-7,@,Cincinnati Bengals,21.0,42.0,13.0,228.0,164.0,64.0,3.0,30.0,464.0,223.0,241.0,,0.37,-30.2,12.97
10,Thu,November 10,8:15PM ET,boxscore,W,,3-7,,Atlanta Falcons,25.0,15.0,18.0,333.0,101.0,232.0,,20.0,291.0,153.0,138.0,1.0,2.11,6.14,0.94
11,Sun,November 20,1:00PM ET,boxscore,L,,3-8,@,Baltimore Ravens,3.0,13.0,13.0,205.0,169.0,36.0,3.0,19.0,308.0,193.0,115.0,1.0,-20.39,5.63,3.58
12,Sun,November 27,1:00PM ET,boxscore,W,,4-8,,Denver Broncos,23.0,10.0,19.0,349.0,164.0,185.0,1.0,14.0,246.0,125.0,121.0,2.0,6.49,9.5,-1.36
13,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
14,Sun,December 11,4:25PM ET,boxscore,W,,5-8,@,Seattle Seahawks,30.0,24.0,24.0,328.0,105.0,223.0,,16.0,287.0,241.0,46.0,2.0,9.49,-1.49,0.23
15,Sun,December 18,1:00PM ET,boxscore,L,,5-9,,Pittsburgh Steelers,16.0,24.0,12.0,209.0,188.0,21.0,,22.0,325.0,169.0,156.0,,3.72,-12.16,-1.58
16,Sat,December 24,1:00PM ET,boxscore,W,,6-9,,Detroit Lions,37.0,23.0,30.0,570.0,250.0,320.0,,22.0,381.0,336.0,45.0,1.0,30.2,-9.31,-3.52
17,Sun,January 1,1:00PM ET,boxscore,L,,6-10,@,Tampa Bay Buccaneers,24.0,30.0,22.0,400.0,326.0,74.0,3.0,25.0,478.0,411.0,67.0,1.0,4.36,-10.73,6.36
18,Sun,January 8,1:00PM ET,boxscore,W,,7-10,@,New Orleans Saints,10.0,7.0,14.0,203.0,32.0,171.0,2.0,16.0,304.0,161.0,143.0,1.0,-8.41,4.13,7.85
