Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Derek Carr,31.0,QB,15,15,6-9-0,305,502,60.8,3522,24,4.8,14,2.8,161,42.3,60.0,7.0,6.72,11.5,234.8,86.3,57.6,27,191,5.1,6.3,6.01,4,3,PB
2.0,Jarrett Stidham,26.0,QB,5,2,0-2-0,53,83,63.9,656,4,4.8,3,3.6,32,43.3,60.0,7.9,7.24,12.4,131.2,89.2,59.7,7,47,7.78,6.77,6.16,0,0,
3.0,Mack Hollins,29.0,WR,17,16,,1,1,100.0,4,0,0.0,0,0.0,0,,4.0,4.0,4.0,4.0,0.2,83.3,23.6,0,0,0.0,4.0,4.0,0,0,
4.0,Davante Adams,30.0,WR,17,17,,0,0,,0,0,,0,,0,,,,,,0.0,,0.0,1,10,100.0,-10.0,-10.0,0,0,"PB,AP-1"
,Team Totals,,,17,17,6-11-0,359,586,61.3,3934,28,4.8,17,2.9,193,42.4,60.0,7.1,6.79,11.6,231.4,86.7,,35,248,5.64,6.33,6.0,4,3,
