Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,1:03PM ET,boxscore,L,,0-1,,Dallas Cowboys,21.0,34.0,26.0,450.0,276.0,174.0,,18.0,462.0,344.0,118.0,,16.05,-19.25,-11.93
2,Sun,September 20,4:05PM ET,boxscore,L,,0-2,@,Buffalo Bills,20.0,33.0,19.0,353.0,296.0,57.0,2.0,25.0,438.0,220.0,218.0,2.0,-13.81,-1.06,0.89
3,Sun,September 27,1:00PM ET,boxscore,L,,0-3,,New York Giants,0.0,24.0,5.0,86.0,58.0,28.0,1.0,27.0,397.0,171.0,226.0,,-17.77,-14.53,6.88
4,Sun,October 4,1:00PM ET,boxscore,L,,0-4,@,Washington Redskins,13.0,16.0,12.0,229.0,100.0,129.0,2.0,14.0,277.0,152.0,125.0,4.0,-14.78,12.73,-1.92
5,Sun,October 11,1:02PM ET,boxscore,L,,0-5,@,Philadelphia Eagles,14.0,33.0,22.0,303.0,218.0,85.0,3.0,16.0,325.0,249.0,76.0,,-7.24,-11.71,-0.81
6,Sun,October 18,1:00PM ET,boxscore,L,,0-6,,Carolina Panthers,21.0,28.0,12.0,245.0,121.0,124.0,2.0,22.0,322.0,55.0,267.0,3.0,-9.11,-2.14,2.68
7,Sun,October 25,1:06PM ET,boxscore,L,,0-7,,New England Patriots,7.0,35.0,10.0,240.0,151.0,89.0,3.0,18.0,414.0,307.0,107.0,2.0,-25.62,-5.48,0.17
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 8,1:03PM ET,boxscore,W,,1-7,,Green Bay Packers,38.0,28.0,17.0,279.0,198.0,81.0,1.0,20.0,404.0,234.0,170.0,3.0,-3.29,1.37,7.71
10,Sun,November 15,1:03PM ET,boxscore,L,,1-8,@,Miami Dolphins,23.0,25.0,16.0,301.0,180.0,121.0,2.0,23.0,374.0,175.0,199.0,2.0,-10.46,-2.42,13.45
11,Sun,November 22,1:00PM ET,boxscore,L,,1-9,,New Orleans Saints,7.0,38.0,14.0,219.0,100.0,119.0,4.0,21.0,370.0,187.0,183.0,,-19.06,-12.77,-0.15
12,Sun,November 29,1:03PM ET,boxscore,L,,1-10,@,Atlanta Falcons,17.0,20.0,13.0,318.0,245.0,73.0,1.0,21.0,297.0,222.0,75.0,1.0,-1.78,2.72,-1.82
13,Sun,December 6,1:03PM ET,boxscore,L,,1-11,@,Carolina Panthers,6.0,16.0,22.0,469.0,315.0,154.0,5.0,15.0,309.0,152.0,157.0,2.0,-7.42,2.39,-4.71
14,Sun,December 13,1:00PM ET,boxscore,L,,1-12,,New York Jets,3.0,26.0,6.0,124.0,81.0,43.0,3.0,14.0,310.0,135.0,175.0,1.0,-37.24,6.55,7.83
15,Sun,December 20,4:16PM ET,boxscore,W,,2-12,@,Seattle Seahawks,24.0,7.0,15.0,339.0,205.0,134.0,1.0,23.0,380.0,252.0,128.0,5.0,1.68,9.02,4.94
16,Sun,December 27,1:03PM ET,boxscore,W,OT,3-12,@,New Orleans Saints,20.0,17.0,24.0,439.0,263.0,176.0,2.0,23.0,373.0,249.0,124.0,1.0,3.51,-11.81,11.3
17,Sun,January 3,1:03PM ET,boxscore,L,,3-13,,Atlanta Falcons,10.0,20.0,13.0,206.0,166.0,40.0,2.0,24.0,397.0,214.0,183.0,3.0,-11.72,-3.03,6.81
