Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sat,September 11,1:07PM ET,boxscore,L,,0-1,,Tennessee Titans,7.0,17.0,14.0,263.0,198.0,65.0,3.0,15.0,243.0,61.0,182.0,1.0,-18.03,6.55,0.37
2,Sun,September 19,8:36PM ET,boxscore,L,,0-2,@,Cincinnati Bengals,13.0,16.0,11.0,226.0,201.0,25.0,3.0,12.0,210.0,116.0,94.0,1.0,-26.52,21.78,2.12
3,Sun,September 26,8:36PM ET,boxscore,L,,0-3,,Pittsburgh Steelers,3.0,13.0,13.0,169.0,117.0,52.0,4.0,15.0,314.0,161.0,153.0,1.0,-23.95,8.3,5.68
4,Sun,October 3,4:15PM ET,boxscore,L,,0-4,,New York Jets,9.0,17.0,13.0,293.0,196.0,97.0,4.0,16.0,235.0,125.0,110.0,1.0,-27.73,14.56,3.76
5,Sun,October 10,1:02PM ET,boxscore,L,,0-5,@,New England Patriots,10.0,24.0,18.0,295.0,228.0,67.0,2.0,14.0,204.0,69.0,135.0,1.0,-15.15,2.62,0.95
6,Sun,October 17,1:01PM ET,boxscore,L,,0-6,@,Buffalo Bills,13.0,20.0,14.0,212.0,101.0,111.0,1.0,18.0,341.0,204.0,137.0,,-7.99,-7.92,6.37
7,Sun,October 24,1:02PM ET,boxscore,W,,1-6,,St. Louis Rams,31.0,14.0,19.0,323.0,206.0,117.0,,20.0,372.0,269.0,103.0,1.0,15.6,-5.61,5.37
8,Mon,November 1,9:08PM ET,boxscore,L,,1-7,@,New York Jets,14.0,41.0,16.0,259.0,181.0,78.0,3.0,22.0,472.0,197.0,275.0,,-10.79,-20.18,3.97
9,Sun,November 7,1:02PM ET,boxscore,L,,1-8,,Arizona Cardinals,23.0,24.0,22.0,403.0,235.0,168.0,2.0,17.0,270.0,149.0,121.0,1.0,-2.24,-3.35,4.32
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 21,4:06PM ET,boxscore,L,,1-9,@,Seattle Seahawks,17.0,24.0,19.0,288.0,219.0,69.0,4.0,17.0,293.0,177.0,116.0,3.0,-24.17,8.4,4.94
12,Sun,November 28,4:15PM ET,boxscore,W,,2-9,@,San Francisco 49ers,24.0,17.0,15.0,200.0,151.0,49.0,2.0,16.0,224.0,147.0,77.0,3.0,-19.13,20.12,8.05
13,Sun,December 5,1:03PM ET,boxscore,L,,2-10,,Buffalo Bills,32.0,42.0,25.0,403.0,297.0,106.0,7.0,16.0,362.0,257.0,105.0,1.0,-10.17,-0.05,0.45
14,Sun,December 12,4:05PM ET,boxscore,L,,2-11,@,Denver Broncos,17.0,20.0,13.0,214.0,144.0,70.0,1.0,24.0,415.0,219.0,196.0,3.0,-11.81,0.25,6.05
15,Mon,December 20,9:09PM ET,boxscore,W,,3-11,,New England Patriots,29.0,28.0,18.0,231.0,179.0,52.0,1.0,24.0,322.0,156.0,166.0,4.0,-5.12,-2.68,10.14
16,Sun,December 26,8:37PM ET,boxscore,W,,4-11,,Cleveland Browns,10.0,7.0,19.0,280.0,164.0,116.0,2.0,14.0,285.0,143.0,142.0,4.0,-8.05,3.58,5.6
17,Sun,January 2,1:02PM ET,boxscore,L,,4-12,@,Baltimore Ravens,23.0,30.0,18.0,345.0,248.0,97.0,3.0,21.0,332.0,142.0,190.0,,-13.01,-1.4,7.03
