Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Matt Forte,26.0,RB,12,12,203,997,3,41,43.8,46.0,4.9,83.1,16.9,76,52,490,9.4,1,20,38.2,56.0,4.3,40.8,68.4,6.4,255,5.8,1487,4,2,PB
2.0,Johnny Knox,25.0,WR,14,11,0,0,0,0,,,,0.0,0.0,69,37,727,19.6,2,31,46.4,81.0,2.6,51.9,53.6,10.5,37,19.6,727,2,1,
3.0,Roy Williams,30.0,WR,15,9,0,0,0,0,,,,0.0,0.0,63,37,507,13.7,2,29,57.1,25.0,2.5,33.8,58.7,8.0,37,13.7,507,2,0,
4.0,Marion Barber III,28.0,RB,11,1,114,422,6,26,39.5,29.0,3.7,38.4,10.4,9,5,50,10.0,0,1,33.3,16.0,0.5,4.5,55.6,5.6,119,4.0,472,6,1,
5.0,Kahlil Bell,25.0,RB,13,3,79,337,0,15,40.5,26.0,4.3,25.9,6.1,23,19,133,7.0,1,4,43.5,25.0,1.5,10.2,82.6,5.8,98,4.8,470,1,3,
6.0,Earl Bennett,24.0,WR,11,4,0,0,0,0,,,,0.0,0.0,43,24,381,15.9,1,14,48.8,49.0,2.2,34.6,55.8,8.9,24,15.9,381,1,1,
7.0,Devin Hester,29.0,WR,16,8,1,-6,0,0,0.0,-6.0,-6.0,-0.4,0.1,56,26,369,14.2,1,16,35.7,53.0,1.6,23.1,46.4,6.6,27,13.4,363,1,5,AP-2
8.0,Dane Sanzenbacher,23.0,WR,16,1,1,-4,0,0,0.0,-4.0,-4.0,-0.3,0.1,54,27,276,10.2,3,16,44.4,22.0,1.7,17.3,50.0,5.1,28,9.7,272,3,0,
9.0,Kellen Davis,26.0,TE,16,15,0,0,0,0,,,,0.0,0.0,35,18,206,11.4,5,13,40.0,32.0,1.1,12.9,51.4,5.9,18,11.4,206,5,0,
10.0,Sam Hurd,26.0,WR,12,0,0,0,0,0,,,,0.0,0.0,15,8,109,13.6,0,4,46.7,28.0,0.7,9.1,53.3,7.3,8,13.6,109,0,1,
11.0,Caleb Hanie,26.0,QB,6,4,13,98,0,4,61.5,24.0,7.5,16.3,2.2,0,0,0,,0,0,,,0.0,0.0,,,13,7.5,98,0,1,
12.0,Josh McCown,32.0,QB,3,2,12,68,0,5,66.7,28.0,5.7,22.7,4.0,0,0,0,,0,0,,,0.0,0.0,,,12,5.7,68,0,2,
13.0,Jay Cutler,28.0,QB,10,10,18,55,1,4,27.8,12.0,3.1,5.5,1.8,0,0,0,,0,0,,,0.0,0.0,,,18,3.1,55,1,7,
14.0,Matt Spaeth,28.0,TE,15,8,0,0,0,0,,,,0.0,0.0,11,7,50,7.1,2,4,54.5,13.0,0.5,3.3,63.6,4.5,7,7.1,50,2,0,
15.0,Armando Allen,22.0,RB,2,0,15,48,0,3,33.3,13.0,3.2,24.0,7.5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,15,3.2,48,0,0,
16.0,Tyler Clutts,27.0,FB,16,8,0,0,0,0,,,,0.0,0.0,10,8,48,6.0,0,2,60.0,10.0,0.5,3.0,80.0,4.8,8,6.0,48,0,1,
17.0,Craig Steltz,25.0,SS,16,5,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,16,16,456,2015,10,98,42.1,46.0,4.4,125.9,28.5,466,268,3346,12.5,18,154,44.6,81.0,16.8,209.1,57.5,7.2,724,7.4,5361,28,25,
