Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Zach Allen,24.0,RDE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,
2.0,Budda Baker,25.0,SS,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
3.0,Zaven Collins,22.0,DB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
4.0,Darrell Daniels,27.0,TE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
5.0,Jordan Hicks,29.0,RILB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,8,2,6,0,0,0,
6.0,Chandler Jones,31.0,LOLB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,2,0,0,
7.0,Rashard Lawrence,23.0,NT,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
8.0,Byron Murphy,23.0,LCB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
9.0,Corey Peters,33.0,NT,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,1,0,
10.0,Kevin Peterson,27.0,DB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
11.0,Jalen Thompson,23.0,FS,1,1,0,0,0,0,0,0,0,0,0,0,0.0,12,6,6,0,0,0,
12.0,Marco Wilson,22.0,RCB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
13.0,Aaron Brewer,31.0,LS,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
14.0,Leki Fotu,23.0,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,
15.0,Dennis Gardeck,27.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
16.0,Markus Golden,30.0,ROLB,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,1,1,1,0,
17.0,Antonio Hamilton,28.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
18.0,Devon Kennard,30.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
19.0,Christian Kirk,25.0,WR,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,
20.0,Isaiah Simmons,23.0,LILB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
21.0,Deionte Thompson,24.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
22.0,Tanner Vallejo,27.0,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,2,0,0,
23.0,J.J. Watt,32.0,RDE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,1,0,0,
,Team Totals,,,1,1,0,0,0,0,0,0,1,1,1,0,1.0,76,41,35,7,3,0,
