Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,196.0,71.0,36.2%,24.0,13.0,54.2%,50.0,30.0,60.0%
Opp. Stats,233.0,97.0,41.6%,31.0,15.0,48.4%,59.0,35.0,59.3%
Lg Rank Offense,,,24,,,9,,,10
Lg Rank Defense,,,24,,,15,,,23
