Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 10,1:02PM ET,boxscore,L,,0-1,,Philadelphia Eagles,10.0,24.0,19.0,241.0,171.0,70.0,,24.0,441.0,311.0,130.0,1.0,2.22,-17.65,0.84
2,Sun,September 17,1:03PM ET,boxscore,L,,0-2,@,Indianapolis Colts,24.0,43.0,18.0,299.0,191.0,108.0,2.0,34.0,515.0,390.0,125.0,1.0,4.14,-27.97,5.68
3,Sun,September 24,1:03PM ET,boxscore,L,,0-3,,Washington Redskins,15.0,31.0,17.0,261.0,200.0,61.0,2.0,25.0,495.0,261.0,234.0,1.0,4.31,-22.94,-0.43
4,Sun,October 1,1:02PM ET,boxscore,W,,1-3,,Miami Dolphins,17.0,15.0,19.0,276.0,211.0,65.0,2.0,15.0,289.0,219.0,70.0,,-2.57,2.18,3.37
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 15,1:02PM ET,boxscore,L,,1-4,@,Dallas Cowboys,6.0,34.0,12.0,232.0,198.0,34.0,3.0,21.0,354.0,184.0,170.0,,-10.92,-9.98,-0.31
7,Sun,October 22,1:03PM ET,boxscore,W,,2-4,,Jacksonville Jaguars,27.0,7.0,21.0,349.0,218.0,131.0,,14.0,220.0,118.0,102.0,2.0,8.28,18.43,-2.25
8,Sun,October 29,1:02PM ET,boxscore,L,,2-5,@,Tennessee Titans,22.0,28.0,26.0,427.0,279.0,148.0,5.0,10.0,197.0,86.0,111.0,,-1.92,3.44,-8.38
9,Sun,November 5,1:02PM ET,boxscore,L,,2-6,@,New York Giants,10.0,14.0,17.0,251.0,170.0,81.0,1.0,23.0,285.0,163.0,122.0,1.0,2.09,-7.37,-0.31
10,Sun,November 12,1:03PM ET,boxscore,W,,3-6,@,Jacksonville Jaguars,13.0,10.0,21.0,306.0,158.0,148.0,,16.0,322.0,204.0,118.0,4.0,-0.62,8.21,-5.72
11,Sun,November 19,1:03PM ET,boxscore,L,,3-7,,Buffalo Bills,21.0,24.0,20.0,394.0,206.0,188.0,2.0,17.0,403.0,333.0,70.0,1.0,4.46,-5.22,-3.13
12,Sun,November 26,1:02PM ET,boxscore,L,,3-8,@,New York Jets,11.0,26.0,21.0,334.0,309.0,25.0,1.0,17.0,304.0,277.0,27.0,,-4.93,-8.03,3.26
13,Sun,December 3,4:05PM ET,boxscore,W,,4-8,@,Oakland Raiders,23.0,14.0,10.0,124.0,-5.0,129.0,2.0,21.0,302.0,189.0,113.0,5.0,-27.69,25.52,9.48
14,Sun,December 10,1:02PM ET,boxscore,L,OT,4-9,,Tennessee Titans,20.0,26.0,15.0,240.0,133.0,107.0,,22.0,418.0,200.0,218.0,2.0,0.92,-8.49,0.72
15,Sun,December 17,1:02PM ET,boxscore,L,,4-10,@,New England Patriots,7.0,40.0,13.0,198.0,93.0,105.0,4.0,15.0,230.0,125.0,105.0,,-27.03,2.51,-6.97
16,Sun,December 24,1:03PM ET,boxscore,W,,5-10,,Indianapolis Colts,27.0,24.0,22.0,354.0,163.0,191.0,,19.0,319.0,205.0,114.0,1.0,18.98,-15.75,-0.16
17,Sun,December 31,1:02PM ET,boxscore,W,,6-10,,Cleveland Browns,14.0,6.0,11.0,177.0,83.0,94.0,1.0,19.0,306.0,179.0,127.0,3.0,-9.35,19.95,1.89
