Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Priest Holmes,28.0,RB,16,16,327,1555,8,81,50.5,41.0,4.8,97.2,20.4,75,62,614,9.9,2,21,49.3,67.0,3.9,38.4,82.7,8.2,389,5.6,2169,10,4,"PB,AP-1,AP OPoY-4"
2.0,Tony Gonzalez,25.0,TE,16,16,1,9,0,0,100.0,9.0,9.0,0.6,0.1,118,73,917,12.6,6,49,55.1,36.0,4.6,57.3,61.9,7.8,74,12.5,926,6,0,"PB,AP-1"
3.0,Snoop Minnis,24.0,WR,13,11,0,0,0,0,,,,0.0,0.0,67,33,511,15.5,1,24,38.8,56.0,2.5,39.3,49.3,7.6,33,15.5,511,1,0,
4.0,Derrick Alexander,30.0,WR,13,11,2,16,0,1,50.0,15.0,8.0,1.2,0.2,68,27,470,17.4,3,22,38.2,46.0,2.1,36.2,39.7,6.9,29,16.8,486,3,0,
5.0,Tony Richardson,30.0,FB,14,8,66,191,7,24,51.5,19.0,2.9,13.6,4.7,41,30,265,8.8,0,12,48.8,47.0,2.1,18.9,73.2,6.5,96,4.8,456,7,0,
6.0,Eddie Kennison,28.0,WR,5,1,2,13,0,1,50.0,14.0,6.5,2.6,0.4,22,16,322,20.1,0,11,63.6,65.0,3.2,64.4,72.7,14.6,18,18.6,335,0,1,
7.0,Mikhael Ricks,27.0,TE,16,0,0,0,0,0,,,,0.0,0.0,30,18,252,14.0,1,12,53.3,40.0,1.1,15.8,60.0,8.4,18,14.0,252,1,0,
8.0,Chris Thomas,30.0,WR,10,5,0,0,0,0,,,,0.0,0.0,38,19,247,13.0,1,14,47.4,28.0,1.9,24.7,50.0,6.5,19,13.0,247,1,0,
9.0,Larry Parker,25.0,WR,12,4,3,6,0,0,33.3,7.0,2.0,0.5,0.3,39,15,199,13.3,2,10,33.3,44.0,1.3,16.6,38.5,5.1,18,11.4,205,2,0,
10.0,Trent Green,31.0,QB,16,16,35,158,0,8,40.0,16.0,4.5,9.9,2.2,1,1,1,1.0,0,0,0.0,1.0,0.1,0.1,100.0,1.0,36,4.4,159,0,11,
11.0,Mike Cloud,26.0,RB,15,0,7,54,1,3,71.4,16.0,7.7,3.6,0.5,0,0,0,,0,0,,,0.0,0.0,,,7,7.7,54,1,0,
12.0,Jason Dunn,28.0,TE,15,6,0,0,0,0,,,,0.0,0.0,13,4,54,13.5,1,3,30.8,28.0,0.3,3.6,30.8,4.2,4,13.5,54,1,0,
13.0,Jermaine Williams,28.0,RB,11,2,0,0,0,0,,,,0.0,0.0,3,2,11,5.5,0,0,0.0,9.0,0.2,1.0,66.7,3.7,2,5.5,11,0,0,
14.0,Dante Hall,23.0,WR,13,0,2,10,0,1,50.0,6.0,5.0,0.8,0.2,0,0,0,,0,0,,,0.0,0.0,,,2,5.0,10,0,2,
15.0,Todd Collins,30.0,QB,1,0,2,6,0,1,50.0,7.0,3.0,6.0,2.0,0,0,0,,0,0,,,0.0,0.0,,,2,3.0,6,0,0,
16.0,Kendall Gammon,33.0,LS,16,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
17.0,Dan Stryzinski,36.0,P,16,0,1,-10,0,0,0.0,-10.0,-10.0,-0.6,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,-10.0,-10,0,0,
,Team Totals,,,16,16,448,2008,16,120,50.0,41.0,4.5,125.5,28.0,516,300,3863,12.9,17,178,46.3,67.0,18.8,241.4,58.1,7.5,748,7.8,5871,33,18,
