Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Eli Manning,27.0,QB,16,16,12-4-0,289,479,60.3,3238,21,4.4,10,2.1,168,48.0,48,6.8,6.7,11.2,202.4,86.4,66.9,27,174,5.34,6.06,6.0,3,3,PB
2.0,David Carr,29.0,QB,3,0,,9,12,75.0,115,2,16.7,0,0.0,7,61.5,27,9.6,12.92,12.8,38.3,144.1,88.2,1,2,7.69,8.69,11.77,0,0,
,Team Totals,,,16,16,12-4-0,298,491,60.7,3177,23,4.7,10,2.0,175,48.4,48,6.8,6.85,11.3,198.6,88.2,,28,176,5.39,6.12,6.14,3,3,
