Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Thu,September 4,8:42PM ET,boxscore,W,,1-0,,Green Bay Packers,36.0,16.0,25.0,398.0,191.0,207.0,1.0,19.0,255.0,175.0,80.0,1.0,18.24,1.0,-0.29
2,Sun,September 14,4:05PM ET,boxscore,L,,1-1,@,San Diego Chargers,21.0,30.0,14.0,288.0,180.0,108.0,1.0,26.0,377.0,276.0,101.0,,8.54,-12.21,-3.52
3,Sun,September 21,4:25PM ET,boxscore,W,OT,2-1,,Denver Broncos,26.0,20.0,26.0,384.0,255.0,129.0,1.0,20.0,332.0,296.0,36.0,2.0,2.88,8.27,-5.15
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Mon,October 6,8:30PM ET,boxscore,W,,3-1,@,Washington Redskins,27.0,17.0,20.0,403.0,178.0,225.0,,14.0,307.0,275.0,32.0,,9.73,-3.55,2.71
6,Sun,October 12,4:26PM ET,boxscore,L,,3-2,,Dallas Cowboys,23.0,30.0,9.0,206.0,126.0,80.0,1.0,23.0,401.0,239.0,162.0,2.0,-8.6,-13.25,12.84
7,Sun,October 19,1:00PM ET,boxscore,L,,3-3,@,St. Louis Rams,26.0,28.0,25.0,463.0,292.0,171.0,,18.0,275.0,173.0,102.0,,17.4,-13.21,-8.09
8,Sun,October 26,1:04PM ET,boxscore,W,,4-3,@,Carolina Panthers,13.0,9.0,19.0,310.0,191.0,119.0,2.0,17.0,266.0,152.0,114.0,2.0,-0.83,9.35,-0.13
9,Sun,November 2,4:26PM ET,boxscore,W,,5-3,,Oakland Raiders,30.0,24.0,21.0,326.0,177.0,149.0,,17.0,226.0,189.0,37.0,3.0,0.2,9.4,-2.33
10,Sun,November 9,4:26PM ET,boxscore,W,,6-3,,New York Giants,38.0,17.0,27.0,510.0,160.0,350.0,3.0,20.0,324.0,270.0,54.0,2.0,23.2,1.57,-1.24
11,Sun,November 16,1:04PM ET,boxscore,L,,6-4,@,Kansas City Chiefs,20.0,24.0,25.0,372.0,168.0,204.0,,20.0,298.0,108.0,190.0,2.0,3.78,-8.11,-2.54
12,Sun,November 23,4:06PM ET,boxscore,W,,7-4,,Arizona Cardinals,19.0,3.0,16.0,293.0,169.0,124.0,,12.0,204.0,140.0,64.0,1.0,1.42,9.22,10.24
13,Thu,November 27,8:31PM ET,boxscore,W,,8-4,@,San Francisco 49ers,19.0,3.0,16.0,379.0,222.0,157.0,,16.0,164.0,100.0,64.0,3.0,1.22,7.67,2.93
14,Sun,December 7,4:25PM ET,boxscore,W,,9-4,@,Philadelphia Eagles,24.0,14.0,28.0,440.0,252.0,188.0,2.0,9.0,139.0,82.0,57.0,2.0,6.79,13.24,-5.36
15,Sun,December 14,4:26PM ET,boxscore,W,,10-4,,San Francisco 49ers,17.0,7.0,18.0,290.0,138.0,152.0,1.0,14.0,245.0,105.0,140.0,,5.13,4.13,1.75
16,Sun,December 21,8:30PM ET,boxscore,W,,11-4,@,Arizona Cardinals,35.0,6.0,23.0,596.0,329.0,267.0,,17.0,216.0,187.0,29.0,1.0,28.01,15.05,-13.23
17,Sun,December 28,4:27PM ET,boxscore,W,,12-4,,St. Louis Rams,20.0,6.0,17.0,354.0,222.0,132.0,2.0,15.0,245.0,203.0,42.0,3.0,-7.33,26.12,-4.14
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Division,Sat,January 10,8:21PM ET,boxscore,W,,13-4,,Carolina Panthers,31.0,17.0,16.0,348.0,248.0,100.0,,21.0,362.0,230.0,132.0,3.0,13.2,1.93,1.18
Conf. Champ.,Sun,January 18,3:06PM ET,boxscore,W,OT,14-4,,Green Bay Packers,28.0,22.0,20.0,397.0,203.0,194.0,5.0,19.0,306.0,171.0,135.0,2.0,2.03,7.48,-5.58
SuperBowl,Sun,February 1,6:30PM ET,boxscore,L,,14-5,N,New England Patriots,24.0,28.0,20.0,396.0,234.0,162.0,1.0,25.0,377.0,320.0,57.0,2.0,10.4,-13.67,-1.37
