Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Russell Wilson,26.0,QB,16,16,12-4-0,285,452,63.1,3475,20,4.4,7,1.5,161,42.5,80.0,7.7,7.88,12.2,217.2,95.0,69.7,42,242,8.5,6.54,6.72,1,4,PB
2.0,Jermaine Kearse,24.0,WR,15,14,,1,1,100.0,17,0,0.0,0,0.0,1,100.0,17.0,17.0,17.0,17.0,1.1,118.7,99.9,0,0,0.0,17.0,17.0,0,0,
3.0,Tarvaris Jackson,31.0,QB,1,0,,1,1,100.0,0,0,0.0,0,0.0,0,,,0.0,0.0,0.0,0.0,79.2,41.1,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,12-4-0,287,454,63.2,3250,20,4.4,7,1.5,162,42.5,80.0,7.7,7.88,12.2,203.1,95.1,,42,242,8.47,6.55,6.72,1,4,
