Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Derek Carr,33.0,QB,10,10,5-5-0,189,279,67.7,2145,15,5.4,5,1.8,93,45.3,71,7.7,7.96,11.3,214.5,101.0,60.2,8,48,2.79,7.31,7.57,0,1,
2.0,Spencer Rattler,24.0,QB,7,6,0-6-0,130,228,57.0,1317,4,1.8,5,2.2,62,34.8,41,5.8,5.14,10.1,188.1,70.4,37.1,22,136,8.8,4.72,4.14,0,0,
3.0,Jake Haener,25.0,QB,8,1,0-1-0,18,39,46.2,226,1,2.6,1,2.6,10,31.1,36,5.8,5.15,12.6,28.3,62.6,12.8,6,55,13.33,3.8,3.24,0,0,
4.0,Taysom Hill,34.0,TE,8,8,,2,4,50.0,21,0,0.0,1,25.0,1,25.0,18,5.3,-6.0,10.5,2.6,26.0,91.0,0,0,0.0,5.25,-6.0,0,0,
5.0,Cedrick Wilson Jr.,29.0,WR,15,4,,1,1,100.0,21,1,100.0,0,0.0,1,50.0,21,21.0,41.0,21.0,1.4,158.3,99.6,1,3,50.0,9.0,19.0,0,0,
,Team Totals,,,17,17,5-12-0,340,551,61.7,3488,21,3.8,12,2.2,167,39.6,71,6.8,6.55,11.0,205.2,85.3,,37,242,6.29,5.93,5.73,0,1,
