Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Davis Mills,24.0,QB,15,15,3-10-1,292,479,61.0,3118,17,3.5,15,3.1,135,40.0,58.0,6.5,5.81,10.7,207.9,78.8,35.0,31,244,6.08,5.64,4.98,2,3,
2.0,Kyle Allen,26.0,QB,2,2,0-2-0,46,78,59.0,416,2,2.6,4,5.1,19,33.7,39.0,5.3,3.54,9.0,208.0,60.6,3.7,5,41,6.02,4.52,2.83,0,0,
3.0,Jeff Driskel,29.0,QB,7,2,0-1-0,14,20,70.0,108,1,5.0,0,0.0,5,40.9,28.0,5.4,6.4,7.7,15.4,99.6,20.9,2,13,9.09,4.32,5.23,0,0,
4.0,Rex Burkhead,32.0,RB,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,3.2,0,0,0.0,0.0,0.0,0,0,
5.0,Phillip Dorsett,29.0,WR,15,4,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,2.7,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,17,17,3-13-1,352,579,60.8,3344,20,3.5,19,3.3,159,39.1,58.0,6.3,5.5,10.3,196.7,76.8,,38,298,6.16,5.42,4.68,2,3,
