Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 10,10:25PM ET,boxscore,W,,1-0,@,Oakland Raiders,22.0,14.0,15.0,258.0,226.0,32.0,,21.0,321.0,276.0,45.0,1.0,0.43,1.45,6.78
2,Sun,September 16,4:25PM ET,boxscore,W,,2-0,,Tennessee Titans,38.0,10.0,27.0,416.0,268.0,148.0,1.0,9.0,212.0,174.0,38.0,1.0,21.68,6.48,-4.65
3,Sun,September 23,4:05PM ET,boxscore,L,,2-1,,Atlanta Falcons,3.0,27.0,15.0,280.0,164.0,116.0,4.0,25.0,384.0,265.0,119.0,1.0,-12.34,-13.4,0.21
4,Sun,September 30,1:03PM ET,boxscore,W,,3-1,@,Kansas City Chiefs,37.0,20.0,19.0,293.0,189.0,104.0,1.0,25.0,349.0,234.0,115.0,6.0,2.82,14.07,-1.94
5,Sun,October 7,8:31PM ET,boxscore,L,,3-2,@,New Orleans Saints,24.0,31.0,27.0,427.0,310.0,117.0,2.0,21.0,404.0,351.0,53.0,1.0,9.44,-11.97,-3.72
6,Mon,October 15,8:40PM ET,boxscore,L,,3-3,,Denver Broncos,24.0,35.0,23.0,307.0,217.0,90.0,6.0,18.0,365.0,309.0,56.0,3.0,-20.12,-2.3,9.87
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,October 28,1:06PM ET,boxscore,L,,3-4,@,Cleveland Browns,6.0,7.0,17.0,265.0,148.0,117.0,1.0,15.0,250.0,117.0,133.0,,-14.16,6.41,6.38
9,Thu,November 1,8:27PM ET,boxscore,W,,4-4,,Kansas City Chiefs,31.0,13.0,18.0,339.0,216.0,123.0,2.0,21.0,289.0,176.0,113.0,4.0,9.03,7.99,3.69
10,Sun,November 11,1:03PM ET,boxscore,L,,4-5,@,Tampa Bay Buccaneers,24.0,34.0,23.0,426.0,323.0,103.0,2.0,12.0,279.0,205.0,74.0,,7.61,-9.61,-6.33
11,Sun,November 18,4:25PM ET,boxscore,L,,4-6,@,Denver Broncos,23.0,30.0,13.0,277.0,224.0,53.0,3.0,21.0,386.0,253.0,133.0,2.0,-18.89,3.19,4.77
12,Sun,November 25,4:05PM ET,boxscore,L,OT,4-7,,Baltimore Ravens,13.0,16.0,16.0,280.0,189.0,91.0,,25.0,443.0,316.0,127.0,,-4.12,-2.26,4.78
13,Sun,December 2,4:25PM ET,boxscore,L,,4-8,,Cincinnati Bengals,13.0,20.0,20.0,297.0,251.0,46.0,2.0,21.0,339.0,211.0,128.0,3.0,-5.91,3.42,-3.18
14,Sun,December 9,1:02PM ET,boxscore,W,,5-8,@,Pittsburgh Steelers,34.0,24.0,19.0,294.0,200.0,94.0,,18.0,340.0,271.0,69.0,2.0,1.17,6.26,0.92
15,Sun,December 16,4:05PM ET,boxscore,L,,5-9,,Carolina Panthers,7.0,31.0,12.0,164.0,94.0,70.0,2.0,29.0,372.0,217.0,155.0,1.0,-11.73,-12.97,1.83
16,Sun,December 23,1:03PM ET,boxscore,W,,6-9,@,New York Jets,27.0,17.0,15.0,223.0,136.0,87.0,,18.0,225.0,156.0,69.0,2.0,-2.07,10.97,2.99
17,Sun,December 30,4:21PM ET,boxscore,W,,7-9,,Oakland Raiders,24.0,21.0,14.0,210.0,140.0,70.0,,17.0,265.0,150.0,115.0,1.0,-0.8,-0.71,2.13
