Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,342,5199,982.0,5.3,27,14,278,347.0,540,3751,27,13,6.5,191.0,401,1448,10,3.6,66.0,92.0,733.0,21.0,191.0,31.9,12.6,Own 29.4,2:30,5.3,27.0,1.73
Opp. Stats,388,5566,1045.0,5.3,23,7,307,306.0,531,3420,23,16,6.0,171.0,472,2146,13,4.5,105.0,100.0,887.0,31.0,195.0,35.9,11.8,Own 30.3,2:30,5.6,28.4,1.82
Lg Rank Offense,16,16,,,26,30,26,,18,12,9,16,12.0,,24,27,21,30.0,,,,,,18.0,8.0,9,24,29.0,18.0,18.0
Lg Rank Defense,27,21,,,12,19,14,,12,9,15,9,15.0,,29,32,18,29.0,,,,,,13.0,13.0,28,10,13.0,13.0,18.0
