Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,241.0,88.0,36.5%,12.0,4.0,33.3%,46.0,20.0,43.5%
Opp. Stats,227.0,69.0,30.4%,15.0,7.0,46.7%,34.0,16.0,47.1%
Lg Rank Offense,,,17,,,26,,,28
Lg Rank Defense,,,4,,,18,,,11
