Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,210.0,83.0,39.5%,24.0,10.0,41.7%,55.0,30.0,54.5%
Opp. Stats,215.0,83.0,38.6%,21.0,16.0,76.2%,63.0,37.0,58.7%
Lg Rank Offense,,,14,,,29,,,21
Lg Rank Defense,,,16,,,30,,,17
