Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Andy Dalton,30.0,QB,16,16,7-9-0,297,496,59.9,3320,25,5.0,12,2.4,163,40.9,77,6.7,6.61,11.2,207.5,86.6,44.6,39,255,7.29,5.73,5.65,3,3,
2.0,A.J. McCarron,27.0,QB,3,0,,7,14,50.0,66,0,0.0,0,0.0,4,20.0,27,4.7,4.71,9.4,22.0,63.4,23.9,1,9,6.67,3.8,3.8,0,0,
,Team Totals,,,16,16,7-9-0,304,510,59.6,3122,25,4.9,12,2.4,167,40.4,77,6.6,6.56,11.1,195.1,86.0,,40,264,7.27,5.68,5.6,3,3,
