Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,204.0,75.0,36.8%,13.0,4.0,30.8%,55.0,29.0,52.7%
Opp. Stats,207.0,84.0,40.6%,11.0,8.0,72.7%,50.0,31.0,62.0%
Lg Rank Offense,,,21,,,28,,,12
Lg Rank Defense,,,24,,,30,,,27
