Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Andy Dalton,33.0,QB,11,9,4-5-0,216,333,64.9,2170,14,4.2,8,2.4,116,48.2,69.0,6.5,6.28,10.0,197.3,87.3,46.1,24,184,6.72,5.56,5.34,2,3,
2.0,Dak Prescott,27.0,QB,5,5,2-3-0,151,222,68.0,1856,9,4.1,4,1.8,93,56.0,58.0,8.4,8.36,12.3,371.2,99.6,73.1,10,66,4.31,7.72,7.72,1,1,
3.0,Garrett Gilbert,29.0,QB,1,1,0-1-0,21,38,55.3,243,1,2.6,1,2.6,10,42.5,32.0,6.4,5.74,11.6,243.0,72.6,56.8,2,23,5.0,5.5,4.88,0,0,
4.0,Ben DiNucci,24.0,QB,3,1,0-1-0,23,43,53.5,219,0,0.0,0,0.0,11,34.0,32.0,5.1,5.09,9.5,73.0,67.9,10.2,7,73,14.0,2.92,2.92,0,0,
5.0,Cedrick Wilson Jr.,25.0,WR,16,0,,2,2,100.0,23,1,50.0,0,0.0,1,50.0,12.0,11.5,21.5,11.5,1.4,154.2,99.3,0,0,0.0,11.5,21.5,0,0,
6.0,Chris Jones,31.0,P,8,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,
7.0,CeeDee Lamb,21.0,WR,16,14,,0,0,,0,0,,0,,0,,,,,,0.0,,0.0,1,4,100.0,-4.0,-4.0,0,0,
,Team Totals,,,16,16,6-10-0,413,639,64.6,4161,25,3.9,13,2.0,231,49.3,69.0,7.1,6.93,10.9,260.1,89.9,,44,350,6.44,6.09,5.97,3,4,
