Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,193.0,91.0,47.2%,14.0,4.0,28.6%,59.0,40.0,67.8%
Opp. Stats,185.0,71.0,38.4%,16.0,5.0,31.3%,54.0,34.0,63.0%
Lg Rank Offense,,,3,,,29,,,2
Lg Rank Defense,,,20,,,5,,,27
