Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,1:03PM ET,boxscore,L,,0-1,,Pittsburgh Steelers,7.0,34.0,13.0,221.0,175.0,46.0,5.0,17.0,365.0,159.0,206.0,1.0,-25.76,-5.79,1.64
2,Sun,September 16,1:03PM ET,boxscore,W,,1-1,,Cincinnati Bengals,51.0,45.0,23.0,554.0,328.0,226.0,1.0,33.0,531.0,394.0,137.0,3.0,24.82,-24.79,2.85
3,Sun,September 23,4:05PM ET,boxscore,L,,1-2,@,Oakland Raiders,24.0,26.0,17.0,312.0,224.0,88.0,2.0,19.0,396.0,210.0,186.0,2.0,-4.4,-3.99,7.46
4,Sun,September 30,1:02PM ET,boxscore,W,,2-2,,Baltimore Ravens,27.0,13.0,12.0,303.0,204.0,99.0,1.0,26.0,418.0,307.0,111.0,2.0,3.2,-7.34,16.78
5,Sun,October 7,1:02PM ET,boxscore,L,,2-3,@,New England Patriots,17.0,34.0,22.0,353.0,261.0,92.0,4.0,23.0,412.0,265.0,147.0,,-18.07,-7.56,6.63
6,Sun,October 14,1:03PM ET,boxscore,W,,3-3,,Miami Dolphins,41.0,31.0,24.0,384.0,244.0,140.0,1.0,24.0,356.0,246.0,110.0,2.0,20.18,-9.47,-2.71
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,October 28,1:00PM ET,boxscore,W,,4-3,@,St. Louis Rams,27.0,20.0,20.0,368.0,236.0,132.0,,24.0,393.0,314.0,79.0,1.0,13.34,-11.7,6.43
9,Sun,November 4,4:06PM ET,boxscore,W,OT,5-3,,Seattle Seahawks,33.0,30.0,30.0,428.0,364.0,64.0,1.0,28.0,423.0,318.0,105.0,2.0,15.57,-6.75,-6.2
10,Sun,November 11,1:02PM ET,boxscore,L,,5-4,@,Pittsburgh Steelers,28.0,31.0,13.0,163.0,123.0,40.0,1.0,22.0,401.0,242.0,159.0,1.0,-9.0,-6.9,13.37
11,Sun,November 18,1:02PM ET,boxscore,W,OT,6-4,@,Baltimore Ravens,33.0,30.0,22.0,380.0,269.0,111.0,2.0,23.0,368.0,240.0,128.0,4.0,-11.93,7.49,7.96
12,Sun,November 25,1:03PM ET,boxscore,W,,7-4,,Houston Texans,27.0,17.0,21.0,397.0,249.0,148.0,1.0,17.0,314.0,237.0,77.0,3.0,3.3,6.59,2.82
13,Sun,December 2,4:06PM ET,boxscore,L,,7-5,@,Arizona Cardinals,21.0,27.0,21.0,379.0,295.0,84.0,4.0,18.0,302.0,169.0,133.0,1.0,-2.66,-1.94,-0.26
14,Sun,December 9,4:15PM ET,boxscore,W,,8-5,@,New York Jets,24.0,18.0,18.0,337.0,185.0,152.0,1.0,26.0,387.0,268.0,119.0,2.0,5.47,0.28,2.54
15,Sun,December 16,1:03PM ET,boxscore,W,,9-5,,Buffalo Bills,8.0,0.0,16.0,304.0,130.0,174.0,,11.0,232.0,124.0,108.0,,-7.08,15.49,-0.47
16,Sun,December 23,1:02PM ET,boxscore,L,,9-6,@,Cincinnati Bengals,14.0,19.0,25.0,380.0,244.0,136.0,4.0,15.0,270.0,115.0,155.0,3.0,-15.7,15.21,1.25
17,Sun,December 30,1:03PM ET,boxscore,W,,10-6,,San Francisco 49ers,20.0,7.0,18.0,358.0,195.0,163.0,1.0,9.0,185.0,73.0,112.0,,2.45,12.42,2.65
