Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,4:05PM ET,boxscore,L,,0-1,@,Seattle Seahawks,20.0,21.0,22.0,429.0,395.0,34.0,3.0,12.0,232.0,160.0,72.0,1.0,0.16,5.43,-8.5
2,Sun,September 15,1:00PM ET,boxscore,L,,0-2,,San Francisco 49ers,17.0,41.0,14.0,316.0,291.0,25.0,1.0,27.0,571.0,312.0,259.0,1.0,-1.14,-27.34,6.64
3,Sun,September 22,1:00PM ET,boxscore,L,,0-3,@,Buffalo Bills,17.0,21.0,17.0,306.0,240.0,66.0,4.0,25.0,416.0,241.0,175.0,2.0,-9.17,-1.8,8.04
4,Mon,September 30,8:15PM ET,boxscore,L,,0-4,@,Pittsburgh Steelers,3.0,27.0,16.0,175.0,102.0,73.0,2.0,20.0,326.0,260.0,66.0,1.0,-16.54,-6.93,0.04
5,Sun,October 6,1:00PM ET,boxscore,L,,0-5,,Arizona Cardinals,23.0,26.0,21.0,370.0,262.0,108.0,,26.0,514.0,248.0,266.0,,9.27,-21.22,8.95
6,Sun,October 13,1:00PM ET,boxscore,L,,0-6,@,Baltimore Ravens,17.0,23.0,18.0,250.0,217.0,33.0,1.0,26.0,497.0,228.0,269.0,1.0,0.57,-15.13,4.92
7,Sun,October 20,1:00PM ET,boxscore,L,,0-7,,Jacksonville Jaguars,17.0,27.0,21.0,291.0,258.0,33.0,4.0,22.0,460.0,244.0,216.0,,-14.01,-2.45,7.13
8,Sun,October 27,1:00PM ET,boxscore,L,,0-8,@,Los Angeles Rams,10.0,24.0,24.0,401.0,297.0,104.0,,19.0,470.0,372.0,98.0,,3.84,-18.42,-1.27
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 10,1:00PM ET,boxscore,L,,0-9,,Baltimore Ravens,13.0,49.0,21.0,307.0,150.0,157.0,3.0,20.0,379.0,243.0,136.0,1.0,-18.52,-24.79,7.48
11,Sun,November 17,4:25PM ET,boxscore,L,,0-10,@,Oakland Raiders,10.0,17.0,16.0,246.0,73.0,173.0,2.0,20.0,386.0,273.0,113.0,2.0,-9.64,-3.46,3.29
12,Sun,November 24,1:00PM ET,boxscore,L,,0-11,,Pittsburgh Steelers,10.0,16.0,11.0,244.0,158.0,86.0,2.0,16.0,338.0,179.0,159.0,1.0,-15.56,4.31,2.52
13,Sun,December 1,1:00PM ET,boxscore,W,,1-11,,New York Jets,22.0,6.0,18.0,277.0,233.0,44.0,,15.0,271.0,209.0,62.0,,1.76,12.69,0.63
14,Sun,December 8,1:00PM ET,boxscore,L,,1-12,@,Cleveland Browns,19.0,27.0,27.0,451.0,272.0,179.0,1.0,17.0,333.0,187.0,146.0,2.0,1.25,-6.12,-5.82
15,Sun,December 15,1:00PM ET,boxscore,L,,1-13,,New England Patriots,13.0,34.0,19.0,315.0,151.0,164.0,5.0,19.0,291.0,116.0,175.0,,-12.48,-2.27,-6.29
16,Sun,December 22,1:00PM ET,boxscore,L,OT,1-14,@,Miami Dolphins,35.0,38.0,25.0,430.0,371.0,59.0,1.0,29.0,502.0,406.0,96.0,1.0,7.22,-21.63,8.48
17,Sun,December 29,1:00PM ET,boxscore,W,,2-14,,Cleveland Browns,33.0,23.0,22.0,361.0,182.0,179.0,1.0,15.0,313.0,239.0,74.0,3.0,12.26,-1.53,-3.69
