Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,180.0,63.0,35.0%,6.0,4.0,66.7%,51.0,35.0,68.6%
Opp. Stats,210.0,91.0,43.3%,18.0,9.0,50.0%,62.0,40.0,64.5%
Lg Rank Offense,,,25,,,5,,,3
Lg Rank Defense,,,29,,,18,,,31
