Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:04PM ET,boxscore,L,,0-1,,San Diego Chargers,6.0,34.0,13.0,203.0,167.0,36.0,1.0,27.0,401.0,160.0,241.0,,-7.0,-22.74,3.17
2,Sun,September 15,1:03PM ET,boxscore,L,,0-2,@,Cleveland Browns,7.0,20.0,28.0,357.0,201.0,156.0,3.0,15.0,265.0,190.0,75.0,,-5.83,2.7,-8.7
3,Sun,September 22,8:35PM ET,boxscore,L,,0-3,@,Atlanta Falcons,3.0,30.0,11.0,191.0,125.0,66.0,2.0,18.0,306.0,163.0,143.0,,-20.22,-7.93,2.34
4,Sun,September 29,4:05PM ET,boxscore,L,,0-4,,Tampa Bay Buccaneers,7.0,35.0,11.0,168.0,94.0,74.0,2.0,17.0,363.0,262.0,101.0,3.0,-32.1,8.2,-2.57
5,Sun,October 6,12:00PM ET,boxscore,L,,0-5,@,Indianapolis Colts,21.0,28.0,23.0,410.0,237.0,173.0,4.0,19.0,311.0,224.0,87.0,1.0,5.09,-4.78,-7.8
6,Sun,October 13,1:02PM ET,boxscore,L,,0-6,,Pittsburgh Steelers,7.0,34.0,18.0,268.0,190.0,78.0,4.0,21.0,408.0,197.0,211.0,2.0,-14.38,-9.4,-0.9
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,October 27,1:02PM ET,boxscore,L,,0-7,,Tennessee Titans,24.0,30.0,22.0,384.0,193.0,191.0,1.0,20.0,342.0,208.0,134.0,1.0,13.32,-10.48,-6.12
9,Sun,November 3,1:01PM ET,boxscore,W,,1-7,@,Houston Texans,38.0,3.0,25.0,390.0,263.0,127.0,,22.0,268.0,186.0,82.0,2.0,22.38,10.04,1.44
10,Sun,November 10,1:02PM ET,boxscore,L,,1-8,@,Baltimore Ravens,27.0,38.0,20.0,372.0,249.0,123.0,4.0,21.0,325.0,163.0,162.0,2.0,-6.17,-7.67,1.94
11,Sun,November 17,1:02PM ET,boxscore,L,,1-9,,Cleveland Browns,20.0,27.0,14.0,350.0,248.0,102.0,1.0,22.0,382.0,242.0,140.0,1.0,3.22,-11.11,2.15
12,Sun,November 24,1:01PM ET,boxscore,L,,1-10,@,Pittsburgh Steelers,21.0,29.0,17.0,352.0,298.0,54.0,1.0,21.0,391.0,235.0,156.0,,3.96,-13.92,2.01
13,Sun,December 1,1:02PM ET,boxscore,L,,1-11,,Baltimore Ravens,23.0,27.0,25.0,381.0,303.0,78.0,2.0,15.0,247.0,99.0,148.0,,0.16,0.81,0.2
14,Sun,December 8,1:02PM ET,boxscore,L,,1-12,@,Carolina Panthers,31.0,52.0,25.0,340.0,257.0,83.0,1.0,23.0,401.0,319.0,82.0,3.0,3.0,-2.21,-19.81
15,Sun,December 15,1:02PM ET,boxscore,L,,1-13,,Jacksonville Jaguars,15.0,29.0,19.0,300.0,235.0,65.0,2.0,20.0,321.0,212.0,109.0,,-8.34,-8.38,3.31
16,Sun,December 22,1:02PM ET,boxscore,W,,2-13,,New Orleans Saints,20.0,13.0,25.0,423.0,183.0,240.0,4.0,11.0,210.0,177.0,33.0,2.0,-3.29,23.34,-7.13
17,Sun,December 29,1:02PM ET,boxscore,L,,2-14,@,Buffalo Bills,9.0,27.0,19.0,317.0,233.0,84.0,3.0,23.0,324.0,225.0,99.0,3.0,-14.23,-1.44,-2.84
