Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,223.0,87.0,39.0%,30.0,11.0,36.7%,42.0,19.0,45.2%
Opp. Stats,199.0,83.0,41.7%,14.0,7.0,50.0%,58.0,32.0,55.2%
Lg Rank Offense,,,19,,,23,,,27
Lg Rank Defense,,,23,,,15,,,19
