Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,4:25PM ET,boxscore,L,,0-1,,Washington Redskins,6.0,24.0,14.0,213.0,145.0,68.0,2.0,30.0,429.0,247.0,182.0,1.0,-9.94,-16.72,7.08
2,Sun,September 16,4:05PM ET,boxscore,L,,0-2,@,Los Angeles Rams,0.0,34.0,5.0,137.0,83.0,54.0,1.0,24.0,432.0,342.0,90.0,1.0,-17.5,-18.11,3.56
3,Sun,September 23,4:25PM ET,boxscore,L,,0-3,,Chicago Bears,14.0,16.0,13.0,221.0,168.0,53.0,4.0,21.0,316.0,194.0,122.0,2.0,-6.07,2.63,1.68
4,Sun,September 30,4:05PM ET,boxscore,L,,0-4,,Seattle Seahawks,17.0,20.0,18.0,263.0,171.0,92.0,1.0,19.0,331.0,160.0,171.0,,1.27,-1.31,-1.43
5,Sun,October 7,4:25PM ET,boxscore,W,,1-4,@,San Francisco 49ers,28.0,18.0,10.0,220.0,164.0,56.0,,33.0,447.0,300.0,147.0,5.0,-3.94,10.35,4.12
6,Sun,October 14,1:00PM ET,boxscore,L,,1-5,@,Minnesota Vikings,17.0,27.0,16.0,268.0,208.0,60.0,2.0,20.0,411.0,216.0,195.0,2.0,-14.2,3.32,-0.88
7,Thu,October 18,8:20PM ET,boxscore,L,,1-6,,Denver Broncos,10.0,45.0,14.0,223.0,154.0,69.0,5.0,15.0,309.0,178.0,131.0,1.0,-33.3,-4.56,2.09
8,Sun,October 28,4:25PM ET,boxscore,W,,2-6,,San Francisco 49ers,18.0,15.0,20.0,321.0,233.0,88.0,2.0,16.0,267.0,160.0,107.0,,6.06,3.16,-2.98
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 11,1:00PM ET,boxscore,L,,2-7,@,Kansas City Chiefs,14.0,26.0,21.0,260.0,166.0,94.0,2.0,20.0,330.0,212.0,118.0,,-8.96,-7.53,0.25
11,Sun,November 18,4:05PM ET,boxscore,L,,2-8,,Oakland Raiders,21.0,23.0,13.0,282.0,128.0,154.0,2.0,19.0,325.0,173.0,152.0,,-6.58,-0.79,4.96
12,Sun,November 25,4:05PM ET,boxscore,L,,2-9,@,Los Angeles Chargers,10.0,45.0,10.0,149.0,87.0,62.0,1.0,30.0,414.0,236.0,178.0,1.0,-13.0,-24.25,1.28
13,Sun,December 2,1:00PM ET,boxscore,W,,3-9,@,Green Bay Packers,20.0,17.0,18.0,315.0,133.0,182.0,,22.0,325.0,227.0,98.0,,3.9,-3.18,0.74
14,Sun,December 9,4:25PM ET,boxscore,L,,3-10,,Detroit Lions,3.0,17.0,22.0,279.0,218.0,61.0,1.0,16.0,218.0,96.0,122.0,1.0,-13.32,6.04,-3.13
15,Sun,December 16,1:00PM ET,boxscore,L,,3-11,@,Atlanta Falcons,14.0,40.0,18.0,253.0,193.0,60.0,3.0,23.0,435.0,220.0,215.0,,-16.06,-15.22,7.62
16,Sun,December 23,4:05PM ET,boxscore,L,,3-12,,Los Angeles Rams,9.0,31.0,15.0,263.0,159.0,104.0,,33.0,461.0,192.0,269.0,1.0,-4.01,-24.42,5.46
17,Sun,December 30,4:25PM ET,boxscore,L,,3-13,@,Seattle Seahawks,24.0,27.0,12.0,198.0,113.0,85.0,2.0,16.0,291.0,109.0,182.0,1.0,-20.5,4.06,13.59
