Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,8:30PM ET,boxscore,W,,1-0,,Indianapolis Colts,31.0,24.0,24.0,361.0,259.0,102.0,,24.0,408.0,354.0,54.0,2.0,13.08,-4.26,-3.19
2,Sun,September 14,4:25PM ET,boxscore,W,,2-0,,Kansas City Chiefs,24.0,17.0,19.0,325.0,237.0,88.0,,28.0,380.0,247.0,133.0,,15.89,-14.1,4.04
3,Sun,September 21,4:25PM ET,boxscore,L,OT,2-1,@,Seattle Seahawks,20.0,26.0,20.0,332.0,296.0,36.0,2.0,26.0,384.0,255.0,129.0,1.0,-8.27,-2.88,5.15
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 5,4:05PM ET,boxscore,W,,3-1,,Arizona Cardinals,41.0,20.0,24.0,568.0,476.0,92.0,2.0,9.0,215.0,178.0,37.0,,12.16,12.17,-4.04
6,Sun,October 12,1:02PM ET,boxscore,W,,4-1,@,New York Jets,31.0,17.0,21.0,359.0,221.0,138.0,,15.0,204.0,173.0,31.0,2.0,3.14,8.49,-3.1
7,Sun,October 19,8:30PM ET,boxscore,W,,5-1,,San Francisco 49ers,42.0,17.0,23.0,419.0,304.0,115.0,,22.0,310.0,248.0,62.0,1.0,25.58,-1.12,-1.42
8,Thu,October 23,8:26PM ET,boxscore,W,,6-1,,San Diego Chargers,35.0,21.0,27.0,425.0,286.0,139.0,,22.0,306.0,245.0,61.0,2.0,25.94,-11.24,-3.32
9,Sun,November 2,4:25PM ET,boxscore,L,,6-2,@,New England Patriots,21.0,43.0,26.0,472.0,429.0,43.0,2.0,29.0,398.0,332.0,66.0,1.0,-0.59,-9.42,-10.86
10,Sun,November 9,4:05PM ET,boxscore,W,,7-2,@,Oakland Raiders,41.0,17.0,25.0,471.0,353.0,118.0,2.0,10.0,222.0,192.0,30.0,3.0,9.81,18.74,-2.98
11,Sun,November 16,1:00PM ET,boxscore,L,,7-3,@,St. Louis Rams,7.0,22.0,21.0,397.0,369.0,28.0,2.0,16.0,337.0,206.0,131.0,,-5.53,0.63,-10.09
12,Sun,November 23,4:25PM ET,boxscore,W,,8-3,,Miami Dolphins,39.0,36.0,29.0,450.0,249.0,201.0,1.0,25.0,313.0,216.0,97.0,1.0,29.37,-16.72,-5.25
13,Sun,November 30,8:32PM ET,boxscore,W,,9-3,@,Kansas City Chiefs,29.0,16.0,21.0,388.0,174.0,214.0,1.0,11.0,151.0,110.0,41.0,3.0,2.46,15.68,-1.49
14,Sun,December 7,4:05PM ET,boxscore,W,,10-3,,Buffalo Bills,24.0,17.0,15.0,306.0,173.0,133.0,3.0,24.0,415.0,341.0,74.0,3.0,1.25,1.22,6.47
15,Sun,December 14,4:05PM ET,boxscore,W,,11-3,@,San Diego Chargers,22.0,10.0,18.0,337.0,226.0,111.0,,20.0,288.0,232.0,56.0,2.0,4.31,3.44,2.08
16,Mon,December 22,8:30PM ET,boxscore,L,,11-4,@,Cincinnati Bengals,28.0,37.0,22.0,385.0,300.0,85.0,4.0,20.0,353.0,146.0,207.0,2.0,-4.77,2.86,-7.14
17,Sun,December 28,4:25PM ET,boxscore,W,,12-4,,Oakland Raiders,47.0,14.0,25.0,451.0,309.0,142.0,1.0,10.0,199.0,132.0,67.0,2.0,14.58,19.18,0.86
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Division,Sun,January 11,4:40PM ET,boxscore,L,,12-5,,Indianapolis Colts,13.0,24.0,19.0,288.0,200.0,88.0,1.0,23.0,364.0,265.0,99.0,2.0,-8.12,-8.86,8.12
