Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,1:02PM ET,boxscore,W,,1-0,@,Houston Texans,27.0,20.0,19.0,330.0,233.0,97.0,,24.0,396.0,298.0,98.0,2.0,1.05,4.01,2.24
2,Thu,September 17,8:29PM ET,boxscore,L,,1-1,,Denver Broncos,24.0,31.0,20.0,314.0,167.0,147.0,5.0,21.0,299.0,238.0,61.0,1.0,-9.4,6.63,-5.0
3,Mon,September 28,8:30PM ET,boxscore,L,,1-2,@,Green Bay Packers,28.0,38.0,23.0,326.0,251.0,75.0,1.0,26.0,448.0,325.0,123.0,,8.1,-16.14,0.93
4,Sun,October 4,1:03PM ET,boxscore,L,,1-3,@,Cincinnati Bengals,21.0,36.0,24.0,461.0,348.0,113.0,1.0,18.0,445.0,321.0,124.0,,4.58,-23.79,5.41
5,Sun,October 11,1:02PM ET,boxscore,L,,1-4,,Chicago Bears,17.0,18.0,16.0,287.0,170.0,117.0,,21.0,328.0,241.0,87.0,1.0,-0.04,2.95,-6.04
6,Sun,October 18,1:02PM ET,boxscore,L,,1-5,@,Minnesota Vikings,10.0,16.0,16.0,328.0,271.0,57.0,1.0,16.0,321.0,237.0,84.0,2.0,-7.81,3.56,0.93
7,Sun,October 25,1:03PM ET,boxscore,W,,2-5,,Pittsburgh Steelers,23.0,13.0,18.0,377.0,239.0,138.0,,18.0,339.0,192.0,147.0,3.0,8.55,2.64,-0.95
8,Sun,November 1,9:36AM ET,boxscore,W,,3-5,,Detroit Lions,45.0,10.0,24.0,340.0,134.0,206.0,,16.0,276.0,195.0,81.0,2.0,21.11,10.04,4.13
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 15,4:30PM ET,boxscore,W,,4-5,@,Denver Broncos,29.0,13.0,13.0,303.0,197.0,106.0,,18.0,221.0,152.0,69.0,5.0,-4.23,14.78,7.4
11,Sun,November 22,4:05PM ET,boxscore,W,,5-5,@,San Diego Chargers,33.0,3.0,22.0,385.0,232.0,153.0,,14.0,201.0,149.0,52.0,2.0,17.35,18.81,-5.5
12,Sun,November 29,1:03PM ET,boxscore,W,,6-5,,Buffalo Bills,30.0,22.0,21.0,413.0,255.0,158.0,,25.0,415.0,286.0,129.0,2.0,16.67,-7.54,0.74
13,Sun,December 6,4:05PM ET,boxscore,W,,7-5,@,Oakland Raiders,34.0,20.0,15.0,232.0,143.0,89.0,2.0,27.0,361.0,262.0,99.0,3.0,-5.89,13.54,8.43
14,Sun,December 13,1:03PM ET,boxscore,W,,8-5,,San Diego Chargers,10.0,3.0,18.0,329.0,179.0,150.0,2.0,15.0,280.0,236.0,44.0,1.0,7.56,4.55,-6.96
15,Sun,December 20,1:02PM ET,boxscore,W,,9-5,@,Baltimore Ravens,34.0,14.0,15.0,277.0,164.0,113.0,,19.0,366.0,273.0,93.0,3.0,3.79,21.83,-4.27
16,Sun,December 27,1:03PM ET,boxscore,W,,10-5,,Cleveland Browns,17.0,13.0,16.0,258.0,122.0,136.0,1.0,21.0,368.0,136.0,232.0,1.0,0.56,-0.92,3.44
17,Sun,January 3,4:26PM ET,boxscore,W,,11-5,,Oakland Raiders,23.0,17.0,23.0,339.0,150.0,189.0,2.0,14.0,205.0,157.0,48.0,1.0,1.04,7.68,-1.55
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,January 9,4:35PM ET,boxscore,W,,12-5,@,Houston Texans,30.0,0.0,18.0,314.0,173.0,141.0,1.0,14.0,226.0,112.0,114.0,5.0,3.37,20.13,8.9
Division,Sat,January 16,4:35PM ET,boxscore,L,,12-6,@,New England Patriots,20.0,27.0,27.0,378.0,243.0,135.0,1.0,21.0,340.0,302.0,38.0,,6.75,-12.79,-1.22
