Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,215.0,78.0,36.3%,18.0,7.0,38.9%,52.0,25.0,48.1%
Opp. Stats,218.0,81.0,37.2%,16.0,8.0,50.0%,48.0,24.0,50.0%
Lg Rank Offense,,,22,,,26,,,23
Lg Rank Defense,,,13,,,14,,,14
