Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Jahmyr Gibbs,22.0,RB,1,0,14,105,2,6,57.1,33.0,7.5,105.0,14.0,11,6,70,11.7,0,5,45.5,23.0,6.0,70.0,54.5,6.4,20,8.8,175,2,0,
2.0,Amon-Ra St. Brown,25.0,WR,1,1,0,0,0,0,,,,0.0,0.0,10,8,137,17.1,0,7,80.0,34.0,8.0,137.0,80.0,13.7,8,17.1,137,0,0,
3.0,Jameson Williams,23.0,WR,1,1,1,61,1,1,100.0,61.0,61.0,61.0,1.0,4,1,19,19.0,0,1,25.0,19.0,1.0,19.0,25.0,4.8,2,40.0,80,1,0,
4.0,Sam LaPorta,23.0,TE,1,1,0,0,0,0,,,,0.0,0.0,7,6,51,8.5,1,3,71.4,14.0,6.0,51.0,85.7,7.3,6,8.5,51,1,0,
5.0,Kalif Raymond,30.0,WR,1,0,0,0,0,0,,,,0.0,0.0,3,3,37,12.3,0,2,100.0,15.0,3.0,37.0,100.0,12.3,3,12.3,37,0,0,
6.0,David Montgomery,27.0,RB,1,1,7,28,0,2,71.4,11.0,4.0,28.0,7.0,0,0,0,,0,0,,,0.0,0.0,,,7,4.0,28,0,0,
7.0,Tim Patrick,31.0,WR,1,0,0,0,0,0,,,,0.0,0.0,4,1,22,22.0,0,1,25.0,22.0,1.0,22.0,25.0,5.5,1,22.0,22,0,0,
8.0,Jared Goff,30.0,QB,1,1,1,7,0,1,100.0,7.0,7.0,7.0,1.0,0,0,0,,0,0,,,0.0,0.0,,,1,7.0,7,0,1,
,Team Totals,,,1,1,23,201,3,10,65.2,61.0,8.7,201.0,23.0,39,25,336,13.4,1,19,59.0,34.0,25.0,336.0,64.1,8.6,48,11.2,537,4,1,
