Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Drew Brees,29.0,QB,16,16,8-8-0,413,635,65.0,5069,34,5.4,17,2.7,233,52.0,84.0,8.0,7.85,12.3,316.8,96.2,65.7,13,92,2.01,7.68,7.55,2,2,"PB,AP-2,AP OPoY-1"
2.0,Lance Moore,25.0,WR,16,6,,0,1,0.0,0,0,0.0,1,100.0,0,,,0.0,-45.0,,0.0,0.0,0.0,0,0,0.0,0.0,-45.0,0,0,
,Team Totals,,,16,16,8-8-0,413,636,64.9,4977,34,5.3,18,2.8,233,51.9,84.0,8.0,7.77,12.3,311.1,95.4,,13,92,2.0,7.67,7.47,2,2,
