Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,199.0,78.0,39.2,10.0,3.0,30.0,50.0,21.0,42.0
Opp. Stats,207.0,83.0,40.1,17.0,9.0,52.9,51.0,28.0,54.9
Lg Rank Offense,,,14.0,,,28.0,,,29.0
Lg Rank Defense,,,23.0,,,21.0,,,19.0
