Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Warrick Dunn,29.0,RB,16,16,265,1106,9,47,41.1,60.0,4.2,69.1,16.6,39,29,294,10.1,0,9,43.6,59.0,1.8,18.4,74.4,7.5,294,4.8,1400,9,3,
2.0,Michael Vick,24.0,QB,15,15,120,902,3,52,58.3,58.0,7.5,60.1,8.0,0,0,0,,0,0,,,0.0,0.0,,,120,7.5,902,3,16,"PB,AP MVP-2,AP OPoY-5,AP CPoY-6"
3.0,Alge Crumpler,27.0,TE,14,14,0,0,0,0,,,,0.0,0.0,74,48,774,16.1,6,32,56.8,49.0,3.4,55.3,64.9,10.5,48,16.1,774,6,1,PB
4.0,Peerless Price,28.0,WR,16,15,3,34,0,1,100.0,16.0,11.3,2.1,0.2,106,45,575,12.8,3,28,37.7,50.0,2.8,35.9,42.5,5.4,48,12.7,609,3,0,
5.0,T.J. Duckett,23.0,RB,13,0,104,509,8,30,54.8,35.0,4.9,39.2,8.0,3,3,15,5.0,0,1,33.3,11.0,0.2,1.2,100.0,5.0,107,4.9,524,8,2,
6.0,Dez White,25.0,WR,16,15,3,14,0,1,33.3,26.0,4.7,0.9,0.2,56,30,370,12.3,2,16,39.3,54.0,1.9,23.1,53.6,6.6,33,11.6,384,2,0,
7.0,Justin Griffith,24.0,FB,12,11,9,39,0,2,44.4,10.0,4.3,3.3,0.8,31,22,220,10.0,1,10,45.2,62.0,1.8,18.3,71.0,7.1,31,8.4,259,1,0,
8.0,Brian Finneran,28.0,WR,12,1,0,0,0,0,,,,0.0,0.0,33,23,258,11.2,2,16,60.6,26.0,1.9,21.5,69.7,7.8,23,11.2,258,2,1,
9.0,Michael Jenkins,22.0,WR,16,0,1,2,0,0,0.0,2.0,2.0,0.1,0.1,20,7,119,17.0,0,3,25.0,46.0,0.4,7.4,35.0,6.0,8,15.1,121,0,0,
10.0,Dwayne Blakley,25.0,TE,15,1,0,0,0,0,,,,0.0,0.0,8,4,35,8.8,0,2,37.5,13.0,0.3,2.3,50.0,4.4,4,8.8,35,0,0,
11.0,Matt Schaub,23.0,QB,6,1,8,26,0,2,50.0,11.0,3.3,4.3,1.3,0,0,0,,0,0,,,0.0,0.0,,,8,3.3,26,0,1,
12.0,Fred McCrary,32.0,FB,3,2,0,0,0,0,,,,0.0,0.0,4,2,23,11.5,0,1,50.0,14.0,0.7,7.7,50.0,5.8,2,11.5,23,0,0,
13.0,Stanley Pritchett,31.0,FB,14,2,6,18,0,1,33.3,8.0,3.0,1.3,0.4,4,2,5,2.5,1,1,50.0,4.0,0.1,0.4,50.0,1.3,8,2.9,23,1,0,
14.0,George Layne,26.0,RB,2,0,1,12,0,1,100.0,12.0,12.0,6.0,0.5,1,1,6,6.0,0,0,100.0,6.0,0.5,3.0,100.0,6.0,2,9.0,18,0,0,
15.0,Jason Wright,22.0,RB,2,0,3,10,0,0,0.0,8.0,3.3,5.0,1.5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,3,3.3,10,0,0,
16.0,Allen Rossum,29.0,DB,16,1,1,0,0,0,0.0,,0.0,0.0,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,0.0,0,0,2,PB
17.0,Jay Feely,28.0,K,16,0,0,0,0,0,,,,0.0,0.0,1,1,-2,-2.0,0,0,0.0,-2.0,0.1,-0.1,100.0,-2.0,1,-2.0,-2,0,0,
,Team Totals,,,16,16,524,2672,20,137,47.9,60.0,5.1,167.0,32.8,381,217,2692,12.4,15,119,44.4,62.0,13.6,168.3,57.0,7.1,741,7.2,5364,35,26,
