Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
1.0,Adam Archuleta,25.0,SS,16,16,1,2,0,2,5,0,0,1,0,0,2.5,116.0,102.0,14.0,5.0,0,
2.0,Dre' Bly,25.0,RCB,16,16,2,0,0,0,21,4,0,2,33,1,1.0,64.0,58.0,6.0,3.0,0,
3.0,Isaac Bruce,30.0,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
4.0,Kim Herring,27.0,FS,16,16,3,38,0,36,8,0,0,1,3,0,0.0,78.0,68.0,10.0,3.0,0,
5.0,Andy McCollum,32.0,C,16,16,0,0,0,0,0,0,2,1,-1,0,0.0,0.0,0.0,0.0,0.0,0,
6.0,Adam Timmerman,31.0,RG,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
7.0,Jeff Zgonina,32.0,RDT,16,16,0,0,0,0,1,3,0,1,0,0,4.0,38.0,29.0,9.0,7.0,0,
8.0,Leonard Little,28.0,LDE,16,15,0,0,0,0,0,9,0,1,0,0,12.0,47.0,40.0,7.0,10.0,0,
9.0,Ryan Pickett,23.0,LDT,16,14,0,0,0,0,4,0,0,0,0,0,0.5,67.0,45.0,22.0,8.0,0,
10.0,Grant Wistrom,26.0,RDE,15,14,1,2,0,2,4,1,0,2,1,0,4.5,47.0,45.0,2.0,8.0,0,
11.0,Jamie Duncan,27.0,MLB,16,12,0,0,0,0,1,0,0,0,0,0,0.0,65.0,49.0,16.0,1.0,0,
12.0,Travis Fisher,23.0,LCB,14,11,2,0,0,0,9,1,0,1,0,0,0.0,61.0,54.0,7.0,0.0,0,
13.0,Torry Holt,26.0,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
14.0,Tommy Polley,24.0,RLB,12,11,0,0,0,0,2,2,0,1,0,0,0.0,61.0,46.0,15.0,1.0,0,
15.0,Marshall Faulk,29.0,RB,14,10,0,0,0,0,0,0,4,2,5,0,0.0,0.0,0.0,0.0,0.0,0,PB
16.0,Robert Thomas,22.0,LLB,16,10,0,0,0,0,2,1,0,0,0,0,0.0,37.0,34.0,3.0,3.0,0,
17.0,Marc Bulger,25.0,QB,7,7,0,0,0,0,0,0,2,0,0,0,0.0,,,,,0,
18.0,Don Davis,30.0,LLB,16,7,1,29,0,29,2,1,0,0,0,0,0.0,48.0,42.0,6.0,2.0,0,
19.0,Kurt Warner,31.0,QB,7,6,0,0,0,0,0,0,8,2,-3,0,0.0,0.0,0.0,0.0,0.0,0,
20.0,Aeneas Williams,34.0,LCB,6,6,1,3,0,3,2,1,0,1,2,0,0.0,29.0,23.0,6.0,0.0,0,
21.0,Lamar Gordon,22.0,RB,13,5,0,0,0,0,0,0,4,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
22.0,Heath Irwin,29.0,LG,14,5,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
23.0,Chris Hetherington,30.0,FB,6,4,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
24.0,Dexter McCleon,29.0,DB,13,4,1,0,0,0,2,1,0,2,0,0,0.0,23.0,19.0,4.0,0.0,0,
25.0,Brian Young,25.0,DT,16,3,0,0,0,0,2,0,0,1,0,0,2.0,36.0,26.0,10.0,3.0,0,
26.0,Damione Lewis,24.0,DT,16,2,0,0,0,0,1,0,0,0,0,0,4.0,20.0,14.0,6.0,5.0,0,
27.0,Jamie Martin,32.0,QB,5,2,0,0,0,0,0,0,2,0,0,0,0.0,,,,,0,
28.0,Courtland Bullard,24.0,LB,11,1,0,0,0,0,0,0,0,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
29.0,Trung Canidate,25.0,RB,16,1,0,0,0,0,0,0,1,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
30.0,Chad Cota,31.0,DB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,11.0,10.0,1.0,0.0,0,
31.0,Chris Massey,23.0,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
32.0,Yo Murphy,29.0,WR,11,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
33.0,James Whitley,23.0,DB,13,1,0,0,0,0,4,0,0,1,0,0,3.0,32.0,31.0,1.0,3.0,0,
34.0,Kole Ayi,24.0,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
35.0,Mitch Berger,30.0,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
36.0,O.J. Brigance,33.0,LB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,7.0,1.0,0.0,0,
37.0,Jerametrius Butler,24.0,DB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
38.0,Troy Edwards,25.0,WR,14,0,0,0,0,0,0,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0,
39.0,Bryce Fisher,25.0,DE,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2.0,1.0,2.0,0,
40.0,Tyoka Jackson,31.0,DT,16,0,0,0,0,0,1,0,0,0,0,0,3.5,17.0,14.0,3.0,5.0,0,
41.0,Nick Sorensen,24.0,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15.0,15.0,0.0,1.0,0,
42.0,Jeff Wilkins,30.0,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
43.0,Terrence Wilkins,27.0,WR,13,0,0,0,0,0,0,0,2,1,0,0,0.0,1.0,0.0,1.0,0.0,0,
,Team Totals,,,16,16,12,74,0,36,71,24,29,25,43,1,37.0,954.0,800.0,154.0,70.0,0,
