Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,C.J. Anderson,26.0,RB,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
2.0,Max Garcia,26.0,LG,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
3.0,Brandon Marshall,28.0,LILB,16,16,0,0,0,0,4,1,0,1,19,1,3.0,106,75,31,6.0,3.0,0,
4.0,Von Miller,28.0,ROLB,16,16,0,0,0,0,3,2,0,1,0,0,10.0,57,51,6,17.0,23.0,0,"PB,AP-2"
5.0,Matt Paradis,28.0,C,16,16,0,0,0,0,0,0,1,1,-5,0,0.0,0,0,0,0.0,0.0,0,
6.0,Demaryius Thomas,30.0,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
7.0,Chris Harris Jr.,28.0,RCB,16,15,2,36,0,23,7,1,0,0,0,0,0.0,40,32,8,1.0,0.0,0,
8.0,Darian Stewart,29.0,FS,16,15,3,33,0,24,5,0,0,0,0,0,0.0,63,52,11,3.0,0.0,0,
9.0,Aqib Talib,31.0,LCB,15,15,1,103,1,103,7,1,0,0,0,0,0.0,31,23,8,0.0,0.0,0,PB
10.0,Todd Davis,25.0,RILB,14,14,0,0,0,0,0,0,0,0,0,0,1.0,82,48,34,4.0,1.0,0,
11.0,Domata Peko,33.0,NT,14,14,0,0,0,0,0,0,0,1,1,0,1.0,38,24,14,6.0,1.0,0,
12.0,Adam Gotsis,25.0,RDE,16,13,0,0,0,0,4,0,0,1,0,0,2.0,41,28,13,4.0,5.0,0,
13.0,Justin Simmons,24.0,SS,13,13,2,65,1,65,5,0,0,0,0,0,1.0,69,50,19,4.0,2.0,0,
14.0,Derek Wolfe,27.0,LDE,11,11,0,0,0,0,0,0,0,0,0,0,2.0,31,18,13,6.0,6.0,0,
15.0,Trevor Siemian,26.0,QB,11,10,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0.0,0.0,0,
16.0,Shaquil Barrett,25.0,LOLB,16,9,0,0,0,0,0,2,0,1,0,0,4.0,37,31,6,7.0,12.0,0,
17.0,Shane Ray,24.0,LOLB,8,7,0,0,0,0,0,0,0,0,0,0,1.0,16,10,6,3.0,4.0,0,
18.0,Shelby Harris,26.0,LDE,16,6,0,0,0,0,3,0,0,0,0,0,5.5,34,22,12,7.0,9.0,0,
19.0,Will Parks,23.0,DB,16,5,1,0,0,0,4,0,0,0,0,0,0.0,51,36,15,2.0,1.0,0,
20.0,Bennie Fowler,26.0,WR,16,4,0,0,0,0,0,0,1,1,0,0,0.0,6,6,0,0.0,0.0,0,
21.0,Andy Janovich,24.0,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0.0,0.0,0,
22.0,Brock Osweiler,27.0,QB,6,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
23.0,Bradley Roby,25.0,DB,16,4,1,0,0,0,17,1,0,1,0,0,1.0,42,35,7,1.0,1.0,0,
24.0,Zaire Anderson,25.0,LB,16,2,0,0,0,0,0,0,0,1,38,1,0.0,23,18,5,2.0,0.0,0,
25.0,Paxton Lynch,23.0,QB,2,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,,,0,
26.0,Jordan Taylor,25.0,WR,10,2,0,0,0,0,0,0,1,1,0,0,0.0,3,3,0,1.0,0.0,0,
27.0,A.J. Derby,26.0,TE,9,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
28.0,Zach Kerr,27.0,DT,11,1,0,0,0,0,1,0,0,0,0,0,0.5,19,10,9,2.0,2.0,0,
29.0,Cody Latimer,25.0,WR,11,1,0,0,0,0,0,0,1,1,0,0,0.0,5,5,0,0.0,0.0,0,
30.0,Devontae Booker,25.0,RB,13,0,0,0,0,0,0,0,2,1,0,0,0.0,2,2,0,0.0,0.0,0,
31.0,Jamal Carter,23.0,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,11,9,2,0.0,0.0,0,
32.0,Jamaal Charles,31.0,RB,14,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
33.0,Riley Dixon,24.0,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
34.0,Kasim Edebali,28.0,DE,9,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,1.0,0,
35.0,Jerrol Garcia-Williams,24.0,LB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
36.0,De'Angelo Henderson,25.0,RB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
37.0,Tyrique Jarrett,23.0,T,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
38.0,Joseph Jones,23.0,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
39.0,Casey Kreiter,27.0,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
40.0,Brendan Langley,23.0,DB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
41.0,Isaiah McKenzie,22.0,WR,11,0,0,0,0,0,0,0,6,3,0,0,0.0,2,2,0,0.0,0.0,0,
42.0,Brandon McManus,26.0,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
