Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,196.0,64.0,32.7%,9.0,4.0,44.4%,51.0,23.0,45.1%
Opp. Stats,221.0,95.0,43.0%,13.0,5.0,38.5%,53.0,25.0,47.2%
Lg Rank Offense,,,30,,,17,,,23
Lg Rank Defense,,,31,,,12,,,9
