Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Brian Griese,26.0,QB,15,15,8-7-0,275,451,61.0,2827,23,5.1,19,4.2,150,44.4,65,6.3,5.39,10.3,188.5,78.5,38,241,7.77,5.29,4.48,1,1,
2.0,Gus Frerotte,30.0,QB,4,1,0-1-0,30,48,62.5,308,3,6.3,0,0.0,19,49.0,26,6.4,7.67,10.3,77.0,101.7,3,21,5.88,5.63,6.8,0,0,
3.0,Jarious Jackson,24.0,QB,1,0,,7,12,58.3,73,0,0.0,0,0.0,5,46.2,19,6.1,6.08,10.4,73.0,76.0,1,6,7.69,5.15,5.15,0,0,
,Team Totals,,,16,16,8-8-0,312,511,61.1,2940,26,5.1,19,3.7,174,44.8,65,6.3,5.62,10.3,183.8,80.6,42,268,7.59,5.32,4.71,1,1,
