Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,210.0,98.0,46.7%,17.0,7.0,41.2%,66.0,40.0,60.6%
Opp. Stats,199.0,82.0,41.2%,18.0,12.0,66.7%,45.0,28.0,62.2%
Lg Rank Offense,,,2,,,26,,,10
Lg Rank Defense,,,24,,,24,,,28
