Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jim Miller,30.0,QB,14,13,11-2-0,228,395,57.7,2299,13,3.3,10,2.5,106,40.4,66,5.8,5.34,10.1,164.2,74.9,11,72,2.71,5.49,5.02,3,3,
2.0,Shane Matthews,31.0,QB,4,3,2-1-0,84,129,65.1,694,5,3.9,6,4.7,45,46.7,34,5.4,4.06,8.3,173.5,72.3,6,48,4.44,4.79,3.53,2,0,
3.0,Marty Booker,25.0,WR,16,16,,1,2,50.0,34,1,50.0,0,0.0,1,50.0,34,17.0,27.0,34.0,2.1,135.4,0,0,0.0,17.0,27.0,0,0,
4.0,Brad Maynard,27.0,P,16,0,,1,1,100.0,27,1,100.0,0,0.0,1,100.0,27,27.0,47.0,27.0,1.7,158.3,0,0,0.0,27.0,47.0,0,0,
5.0,Leon Johnson,27.0,RB,12,0,,1,1,100.0,18,0,0.0,0,0.0,1,100.0,18,18.0,18.0,18.0,1.5,118.7,0,0,0.0,18.0,18.0,0,0,
,Team Totals,,,16,16,13-3-0,315,528,59.7,2952,20,3.8,16,3.0,154,42.2,66,5.8,5.21,9.8,184.5,76.0,17,120,3.12,5.42,4.83,5,3,
