Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,190.0,69.0,36.3%,7.0,3.0,42.9%,51.0,32.0,62.7%
Opp. Stats,221.0,78.0,35.3%,22.0,8.0,36.4%,42.0,20.0,47.6%
Lg Rank Offense,,,18,,,21,,,3
Lg Rank Defense,,,9,,,6,,,12
