Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 3,8:35PM ET,boxscore,W,,1-0,,Tennessee Titans,16.0,13.0,17.0,266.0,137.0,129.0,,9.0,172.0,119.0,53.0,1.0,-7.01,19.6,-9.32
2,Sun,September 10,1:01PM ET,boxscore,W,,2-0,,Green Bay Packers,27.0,18.0,20.0,309.0,220.0,89.0,1.0,14.0,274.0,234.0,40.0,3.0,-0.99,9.01,4.68
3,Sun,September 17,1:03PM ET,boxscore,L,,2-1,@,New York Jets,14.0,27.0,16.0,354.0,274.0,80.0,4.0,15.0,279.0,188.0,91.0,1.0,0.75,2.48,-17.15
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 1,1:01PM ET,boxscore,L,,2-2,,Indianapolis Colts,16.0,18.0,21.0,385.0,215.0,170.0,,14.0,265.0,184.0,81.0,1.0,7.0,-4.84,-2.7
6,Sun,October 8,1:02PM ET,boxscore,L,,2-3,@,Miami Dolphins,13.0,22.0,15.0,254.0,178.0,76.0,2.0,15.0,254.0,134.0,120.0,1.0,-13.37,3.76,-0.95
7,Sun,October 15,1:01PM ET,boxscore,W,OT,3-3,,San Diego Chargers,27.0,24.0,25.0,424.0,329.0,95.0,2.0,15.0,303.0,251.0,52.0,4.0,-9.54,11.63,1.76
8,Sun,October 22,1:02PM ET,boxscore,L,,3-4,@,Minnesota Vikings,27.0,31.0,21.0,406.0,286.0,120.0,1.0,17.0,348.0,251.0,97.0,1.0,9.52,-7.47,-2.81
9,Sun,October 29,1:01PM ET,boxscore,W,,4-4,,New York Jets,23.0,20.0,18.0,338.0,252.0,86.0,,19.0,337.0,286.0,51.0,4.0,3.18,5.2,-6.11
10,Sun,November 5,1:02PM ET,boxscore,W,OT,5-4,@,New England Patriots,16.0,13.0,20.0,315.0,174.0,141.0,1.0,14.0,189.0,100.0,89.0,2.0,-3.23,19.77,-13.15
11,Sun,November 12,1:02PM ET,boxscore,W,,6-4,,Chicago Bears,20.0,3.0,14.0,299.0,194.0,105.0,1.0,12.0,234.0,135.0,99.0,4.0,-6.97,27.86,-6.56
12,Sun,November 19,1:00PM ET,boxscore,W,,7-4,@,Kansas City Chiefs,21.0,17.0,21.0,299.0,224.0,75.0,,24.0,378.0,275.0,103.0,2.0,7.09,-4.09,-0.62
13,Sun,November 26,1:00PM ET,boxscore,L,,7-5,@,Tampa Bay Buccaneers,17.0,31.0,25.0,433.0,294.0,139.0,2.0,13.0,180.0,66.0,114.0,,2.57,3.06,-20.96
14,Sun,December 3,1:02PM ET,boxscore,L,,7-6,,Miami Dolphins,6.0,33.0,14.0,196.0,36.0,160.0,3.0,15.0,333.0,200.0,133.0,1.0,-21.54,-2.18,-4.69
15,Mon,December 11,9:00PM ET,boxscore,L,,7-7,@,Indianapolis Colts,20.0,44.0,16.0,294.0,228.0,66.0,3.0,20.0,237.0,116.0,121.0,,-17.92,-5.25,-4.85
16,Sun,December 17,1:02PM ET,boxscore,L,OT,7-8,,New England Patriots,10.0,13.0,19.0,347.0,169.0,178.0,1.0,19.0,331.0,142.0,189.0,,-4.99,12.58,-9.47
17,Sat,December 23,8:36PM ET,boxscore,W,,8-8,@,Seattle Seahawks,42.0,23.0,27.0,579.0,366.0,213.0,2.0,17.0,312.0,186.0,126.0,4.0,33.27,9.12,-21.54
