Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,247.0,92.0,37.2%,12.0,9.0,75.0%,56.0,27.0,48.2%
Opp. Stats,219.0,81.0,37.0%,11.0,7.0,63.6%,54.0,26.0,48.1%
Lg Rank Offense,,,20,,,2,,,17
Lg Rank Defense,,,14,,,23,,,14
