Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 12,9:05PM ET,boxscore,L,,0-1,@,Atlanta Falcons,10.0,14.0,18.0,301.0,250.0,51.0,3.0,18.0,319.0,119.0,200.0,3.0,-14.74,12.3,-1.5
2,Sun,September 18,1:03PM ET,boxscore,W,,1-1,,San Francisco 49ers,42.0,3.0,30.0,583.0,443.0,140.0,1.0,8.0,142.0,84.0,58.0,3.0,31.62,24.58,-13.79
3,Sun,September 25,1:03PM ET,boxscore,W,,2-1,,Oakland Raiders,23.0,20.0,26.0,448.0,365.0,83.0,2.0,18.0,365.0,344.0,21.0,,8.54,-2.3,-3.53
4,Sun,October 2,4:15PM ET,boxscore,W,,3-1,@,Kansas City Chiefs,37.0,31.0,25.0,396.0,368.0,28.0,2.0,19.0,353.0,209.0,144.0,4.0,8.01,3.72,-11.24
5,Sun,October 9,4:15PM ET,boxscore,L,,3-2,@,Dallas Cowboys,10.0,33.0,6.0,129.0,110.0,19.0,,28.0,456.0,289.0,167.0,1.0,-17.11,-4.18,-3.47
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,October 23,1:02PM ET,boxscore,W,,4-2,,San Diego Chargers,20.0,17.0,22.0,286.0,262.0,24.0,2.0,15.0,291.0,270.0,21.0,3.0,-12.94,13.48,5.08
8,Sun,October 30,4:15PM ET,boxscore,L,,4-3,@,Denver Broncos,21.0,49.0,12.0,351.0,272.0,79.0,2.0,28.0,564.0,309.0,255.0,,-4.28,-30.49,9.13
9,Sun,November 6,8:37PM ET,boxscore,L,,4-4,@,Washington Redskins,10.0,17.0,17.0,336.0,291.0,45.0,1.0,17.0,293.0,215.0,78.0,1.0,-1.72,0.8,-1.81
10,Mon,November 14,9:08PM ET,boxscore,L,,4-5,,Dallas Cowboys,20.0,21.0,21.0,359.0,178.0,181.0,1.0,13.0,241.0,183.0,58.0,1.0,-4.7,6.59,-0.48
11,Sun,November 20,1:04PM ET,boxscore,L,,4-6,@,New York Giants,17.0,27.0,20.0,404.0,298.0,106.0,1.0,17.0,315.0,200.0,115.0,,3.99,-7.68,-7.48
12,Sun,November 27,4:16PM ET,boxscore,W,,5-6,,Green Bay Packers,19.0,14.0,15.0,264.0,88.0,176.0,1.0,18.0,292.0,164.0,128.0,5.0,-11.95,4.58,12.77
13,Mon,December 5,9:07PM ET,boxscore,L,,5-7,,Seattle Seahawks,0.0,42.0,11.0,190.0,129.0,61.0,6.0,14.0,194.0,98.0,96.0,,-56.0,7.09,10.3
14,Sun,December 11,4:05PM ET,boxscore,L,OT,5-8,,New York Giants,23.0,26.0,17.0,337.0,162.0,175.0,1.0,28.0,437.0,299.0,138.0,3.0,-1.76,-6.55,4.75
15,Sun,December 18,1:02PM ET,boxscore,W,,6-8,@,St. Louis Rams,17.0,16.0,13.0,201.0,76.0,125.0,4.0,16.0,305.0,127.0,178.0,1.0,-18.95,19.05,0.98
16,Sat,December 24,4:05PM ET,boxscore,L,,6-9,@,Arizona Cardinals,21.0,27.0,11.0,189.0,146.0,43.0,1.0,19.0,360.0,285.0,75.0,1.0,-19.68,0.75,12.21
17,Sun,January 1,4:16PM ET,boxscore,L,,6-10,,Washington Redskins,20.0,31.0,18.0,335.0,239.0,96.0,6.0,14.0,279.0,128.0,151.0,1.0,-20.16,8.2,-0.22
