Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,224.0,93.0,41.5%,11.0,3.0,27.3%,60.0,28.0,46.7%
Opp. Stats,212.0,76.0,35.8%,13.0,6.0,46.2%,44.0,21.0,47.7%
Lg Rank Offense,,,8,,,30,,,25
Lg Rank Defense,,,14,,,20,,,9
