Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,196.0,57.0,29.1%,20.0,10.0,50.0%,44.0,19.0,43.2%
Opp. Stats,220.0,84.0,38.2%,24.0,12.0,50.0%,53.0,27.0,50.9%
Lg Rank Offense,,,31,,,9,,,22
Lg Rank Defense,,,18,,,20,,,21
