Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,210.0,82.0,39.0%,10.0,4.0,40.0%,51.0,25.0,49.0%
Opp. Stats,229.0,87.0,38.0%,12.0,6.0,50.0%,40.0,17.0,42.5%
Lg Rank Offense,,,16,,,21,,,22
Lg Rank Defense,,,15,,,17,,,5
