Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Joe Flacco,25.0,QB,16,16,12-4-0,306,489,62.6,3622,25,5.1,10,2.0,174,44.0,67,7.4,7.51,11.8,226.4,93.6,59.1,40,294,7.56,6.29,6.39,2,4,
2.0,Sam Koch,28.0,P,16,0,,1,1,100.0,13,0,0.0,0,0.0,1,100.0,13,13.0,13.0,13.0,0.8,118.7,100.0,0,0,0.0,13.0,13.0,0,0,
3.0,Anquan Boldin,30.0,WR,16,16,,1,1,100.0,-6,0,0.0,0,0.0,0,,-6,-6.0,-6.0,-6.0,-0.4,79.2,15.7,0,0,0.0,-6.0,-6.0,0,0,
,Team Totals,,,16,16,12-4-0,308,491,62.7,3335,25,5.1,10,2.0,175,44.1,67,7.4,7.49,11.8,208.4,93.6,,40,294,7.53,6.28,6.37,2,4,
