Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Adrian Peterson,24.0,RB,16,15,314,1383,18,76,44.6,64.0,4.4,86.4,19.6,57,43,436,10.1,0,16,47.4,63.0,2.7,27.3,75.4,7.6,357,5.1,1819,18,7,"PB,AP-1"
2.0,Sidney Rice,23.0,WR,16,14,0,0,0,0,,,,0.0,0.0,121,83,1312,15.8,8,60,63.6,63.0,5.2,82.0,68.6,10.8,83,15.8,1312,8,1,PB
3.0,Percy Harvin,21.0,WR,15,8,15,135,0,8,66.7,35.0,9.0,9.0,1.0,91,60,790,13.2,6,43,53.8,51.0,4.0,52.7,65.9,8.7,75,12.3,925,6,1,"PB,AP ORoY-1"
4.0,Chester Taylor,30.0,RB,16,0,94,338,1,12,29.8,25.0,3.6,21.1,5.9,59,44,389,8.8,1,18,39.0,33.0,2.8,24.3,74.6,6.6,138,5.3,727,2,2,
5.0,Bernard Berrian,29.0,WR,16,15,0,0,0,0,,,,0.0,0.0,92,55,618,11.2,4,35,50.0,40.0,3.4,38.6,59.8,6.7,55,11.2,618,4,0,
6.0,Visanthe Shiancoe,29.0,TE,16,13,0,0,0,0,,,,0.0,0.0,79,56,566,10.1,11,38,65.8,27.0,3.5,35.4,70.9,7.2,56,10.1,566,11,0,
7.0,Greg Lewis,29.0,WR,13,1,0,0,0,0,,,,0.0,0.0,11,8,96,12.0,1,3,36.4,32.0,0.6,7.4,72.7,8.7,8,12.0,96,1,0,
8.0,Naufahu Tahi,28.0,RB,15,2,3,5,0,1,100.0,2.0,1.7,0.3,0.2,12,10,67,6.7,1,4,50.0,32.0,0.7,4.5,83.3,5.6,13,5.5,72,1,0,
9.0,Jim Kleinsasser,32.0,TE,16,8,0,0,0,0,,,,0.0,0.0,16,10,70,7.0,0,3,25.0,21.0,0.6,4.4,62.5,4.4,10,7.0,70,0,0,
10.0,Jeff Dugan,28.0,TE,16,4,3,7,0,1,33.3,5.0,2.3,0.4,0.2,6,6,52,8.7,2,3,66.7,25.0,0.4,3.3,100.0,8.7,9,6.6,59,2,0,
11.0,Albert Young,24.0,RB,7,0,12,53,0,3,50.0,10.0,4.4,7.6,1.7,0,0,0,,0,0,,,0.0,0.0,,,12,4.4,53,0,0,
12.0,Jaymar Johnson,25.0,WR,6,0,0,0,0,0,,,,0.0,0.0,1,1,9,9.0,0,0,0.0,9.0,0.2,1.5,100.0,9.0,1,9.0,9,0,0,
13.0,Brett Favre,40.0,QB,16,16,9,7,0,1,11.1,4.0,0.8,0.4,0.6,1,1,-2,-2.0,0,0,0.0,-2.0,0.1,-0.1,100.0,-2.0,10,0.5,5,0,2,"PB,AP MVP-4,AP CPoY-4"
14.0,Darius Reynaud,25.0,WR,11,0,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,3,
15.0,Tarvaris Jackson,26.0,QB,8,0,17,-10,0,0,0.0,6.0,-0.6,-1.3,2.1,0,0,0,,0,0,,,0.0,0.0,,,17,-0.6,-10,0,0,
,Team Totals,,,16,16,467,1918,19,102,40.5,64.0,4.1,119.9,29.2,548,377,4403,11.7,34,223,53.3,63.0,23.6,275.2,68.8,8.0,844,7.5,6321,53,16,
